208767,65597
209042,65841
209331,65876
209623,66118
209915,66152
210198,66399
210478,66436
210754,66699
211025,67224
211304,67261
211597,67526
212448,67564
212721,67818
213269,67848
213836,68103
214407,68149
214682,68428
215788,68690
216082,68719
216653,68984
216935,69025
217213,69293
217495,69324
218918,69597
219475,69624
219757,69883
220039,69913
220633,70164
220922,70203
221470,70444
222023,70474
222611,70735
222896,70767
223171,71075
223729,71339
223991,71373
224267,71638
224857,71668
225137,71940
225415,71977
225967,72230
226515,72281
227085,72508
227369,72544
228181,72796
228456,72826
229036,73122
229602,73401
230704,73445
231297,73707
231583,73738
231858,74032
232134,74295
233246,74331
234095,74582
234359,74615
234627,74861
236049,75074
236607,75109
236870,75432
237144,75729
238006,75764
238555,76032
238827,76068
239101,76322
239376,76362
239659,76569
240201,76636
240485,76883
240754,76919
241011,77170
241262,77202
241530,77462
241796,77501
242059,77761
242317,77797
242576,78054
242827,78091
243078,78344
243333,78384
243588,78663
243849,78917
244123,78951
244402,79190
244676,79223
244932,79512
245189,79828
245460,80095
245733,80137
246007,80386
246294,80420
246583,80667
246883,80707
247143,80963
247414,80990
247961,81247
248242,81300
249103,81533
249381,81576
249931,81825
250217,81864
250501,82131
251388,82167
251654,82438
252228,82480
252528,82685
252811,82768
253101,83020
253402,83045
253687,83306
253954,83337
254229,83586
254831,83638
255113,83891
255397,83922
255686,84194
256241,84260
256511,84508
256800,84549
257094,84804
257916,84833
258170,85103
258947,85134
259222,85395
259481,85427
260019,85676
260283,85705
260796,85971
261069,86008
261356,86274
261634,86325
261910,86582
262185,86618
262460,86877
263003,86926
263288,87161
263581,87199
264444,87489
264714,87745
265591,87800
265887,88036
266178,88067
266757,88361
267043,88637
267617,88680
267917,88933
268199,88978
268486,89262
268767,89517
269046,89561
269325,89796
269901,89826
270770,90048
271314,90114
271602,90418
271891,90686
272184,90724
273066,90983
273338,91024
274206,91248
274501,91319
274977,91575
275344,91609
275616,91857
276177,91888
276464,92137
276744,92177
276995,92430
277329,92459
277595,92737
277868,92819
278157,93042
278758,93081
279039,93336
279320,93375
279858,93627
280150,93663
280444,93916
281052,93957
281339,94197
282169,94240
282451,94489
283032,94524
283612,94790
283883,94827
284710,95097
285007,95138
285304,95397
286148,95435
286706,95700
287285,95733
287599,95982
288733,96021
289868,96262
291048,96547
291339,96585
292179,96881
293251,97184
294706,97448
476914,97491
496438,97737
497007,97776
497309,97999
497602,98064
497882,98319
498171,98599
498459,98881
498748,98914
499050,99179
499354,99217
499644,99578
499928,100025
500206,100064
500486,100341
500548,100630
500783,100877
501082,100915
501377,101754
501682,101789
501975,102612
502252,102638
502536,102878
502823,102915
503122,103200
503431,104927
503734,104964
504018,106112
504308,106178
504596,106437
504877,108143
505163,108181
505460,108443
505764,108483
506060,109292
506340,109333
506564,110178
506910,110239
507194,111093
507492,111335
507788,111369
508097,112504
508393,112550
508681,113849
508958,114782
509256,114862
509557,115372
509864,115399
510158,115904
510459,115940
510742,117860
511034,117897
511310,118138
511597,118173
511903,118419
512220,118449
512503,118705
512789,118747
513076,119318
513363,119357
513659,119882
513949,119911
514257,120807
514561,121396
515419,121426
515702,121705
516312,121732
516666,121979
516904,122013
517770,122556
519538,123110
520400,123182
520705,123756
520918,123807
521568,124029
521853,124066
523936,124317
524825,124352
526582,124601
528342,124635
536298,124870
536586,124908
536865,125454
537149,125495
537441,126054
537744,127734
538050,128517
538360,128548
538648,128780
538932,129045
539216,129084
539513,129305
539811,129369
540106,129616
540405,129655
540707,130411
540992,130455
541278,130653
541557,130702
541853,130906
542164,130942
542465,131164
542767,131202
543055,131677
543344,131720
543629,132717
543918,132756
544223,133519
544523,133994
544831,134060
545123,134520
545681,134589
545965,135105
546247,135307
546699,135364
547137,136132
547425,136196
547973,137025
548269,137536
548566,137569
549439,138097
549722,138149
550573,139023
550883,139528
551753,139563
552034,139812
552323,139850
552614,140097
553215,140132
553524,140399
554377,140434
554658,140691
554959,140731
555553,141006
555849,141245
556143,141272
556992,141510
557294,141551
557601,142030
558462,142292
558758,142350
559934,142573
560235,142615
560785,142841
561078,142886
561376,143100
561672,143139
562257,143354
562537,143385
562752,143600
563079,143638
563361,143855
563667,143886
563968,144115
564540,144144
564825,144379
565100,144417
565675,144649
565973,144684
566196,144926
567122,145209
567657,145243
568259,145478
568560,145521
568853,145735
569993,145775
570298,145987
571185,146025
571477,146260
572361,146313
572671,146542
573547,146573
573829,146825
574127,146863
575029,147107
575326,147148
576187,147380
576483,147420
577679,147658
578839,147695
579139,147961
580014,148220
580883,148455
581480,148484
581770,148732
582858,148770
588056,149013
588587,149047
591358,149301
591941,149345
594221,149583
594796,149616
595935,149854
596219,149892
596522,150116
596818,150158
597080,150394
597346,150422
597612,150671
597873,150702
598127,150941
598399,150980
598655,151216
598914,151249
599166,151506
599413,151540
599652,151791
600160,151841
600427,152060
600681,152093
600950,152329
601481,152360
602007,152601
602272,152634
602542,152875
602835,152914
603119,153458
603398,153734
603664,153765
604215,154288
604505,154321
605679,154567
606529,155685
606824,155727
607120,155962
607414,155994
609073,156225
609362,156261
610203,156484
610485,156523
611051,156735
611628,156768
611921,156996
613338,157031
614195,157259
614760,157314
621317,157525
623854,157559
635629,157782
635911,157828
636182,158050
636465,158089
636758,158321
637046,158361
637344,158574
637644,158611
637939,159061
638219,159102
638503,159311
638782,159348
639080,159567
639382,159608
639679,159809
639981,159880
640270,160097
640554,160134
640846,160346
641115,160385
641414,160848
641710,160881
642004,161092
642279,161133
642560,161333
642824,161376
643100,161561
643373,161627
643657,162130
643938,162443
644493,162695
644745,163179
645525,163211
645804,163453
646070,163495
646329,163761
646599,163992
646865,164035
647877,164276
648421,164331
0,164550
0,164586
0,164847
0,165370
0,166121
0,166169
0,166388
0,166428
0,168621
0,168916
0,169999
0,170037
0,171454
0,171487
0,172010
0,172041
0,172608
0,173437
0,173491
0,173721
0,173751
0,174544
0,174573
0,176238
0,176279
0,176520
0,176549
0,176796
0,176840
0,177070
0,177099
0,177343
0,177379
0,177612
0,177650
0,177935
0,178150
0,178189
0,178406
0,178454
0,178663
0,178710
0,178934
0,178972
0,179482
0,179523
0,179750
0,179788
0,180533
0,180573
0,180789
0,180826
0,181620
0,181667
0,181902
0,181956
0,182439
0,182480
0,182711
0,182755
0,182951
0,183018
0,183870
0,183924
0,184118
0,184195
0,184447
0,184485
0,186230
0,186267
0,187672
0,187713
0,188276
0,188316
0,189087
0,189162
0,189717
0,189780
0,190912
0,190954
0,191486
0,191522
0,191769
0,192078
0,192109
0,193795
0,193847
0,194052
0,194132
0,194679
0,194721
0,194962
0,195020
0,195239
0,195274
0,195509
0,195548
0,196067
0,196102
0,196402
0,196939
0,196976
0,197224
0,197261
0,197502
0,197533
0,198038
0,198088
0,198316
0,198352
0,198892
0,198929
0,199170
0,199399
0,199470
0,199704
0,199745
0,199989
0,200032
0,200250
0,200293
0,200570
0,200808
0,200847
0,201088
0,201135
0,201368
0,201422
0,201634
0,201671
0,201894
0,201929
0,202157
0,202200
0,202431
0,202464
0,202701
0,202744
0,202984
0,203024
0,203273
0,203314
0,203589
0,203866
0,204070
0,204144
0,204389
0,204422
0,204652
0,204702
0,204984
0,205218
0,205300
0,205550
0,205588
0,205861
0,206102
0,206157
0,206377
0,206437
0,206662
0,206698
0,206917
0,206967
0,207194
0,207260
0,207514
0,207574
0,207818
0,207857
0,208093
0,208143
0,208399
0,208640
0,208689
0,208911
0,209192
0,209222
0,209482
0,209530
0,209780
0,209813
0,210064
0,210107
0,210309
0,210388
0,210623
0,210666
0,210898
0,210934
0,211174
0,211212
0,211491
0,211753
0,211786
0,212587
0,212621
0,212871
0,212905
0,213412
0,213452
0,213989
0,214020
0,214593
0,214822
0,214859
0,215934
0,215997
0,216238
0,216274
0,216801
0,216842
0,217082
0,217119
0,217357
0,217397
0,217638
0,217679
0,219101
0,219620
0,219657
0,219934
0,220233
0,220793
0,220838
0,221103
0,221617
0,221656
0,222139
0,222211
0,222764
0,222807
0,223043
0,223080
0,223321
0,223357
0,223866
0,223904
0,224132
0,224168
0,225013
0,225049
0,225316
0,225561
0,225591
0,226110
0,226152
0,226670
0,226707
0,227274
0,227515
0,227551
0,228362
0,228644
0,229190
0,229748
0,229783
0,230808
0,230889
0,231491
0,231723
0,231761
0,232004
0,232037
0,232277
0,232313
0,233400
0,234240
0,234275
0,234502
0,234544
0,234805
0,236200
0,236247
0,236750
0,236790
0,237015
0,237053
0,237301
0,238156
0,238191
0,238703
0,238746
0,239016
0,239215
0,239279
0,239482
0,239575
0,239812
0,239845
0,240392
0,240637
0,240685
0,240896
0,240931
0,241146
0,241190
0,241410
0,241446
0,241684
0,241722
0,241939
0,241983
0,242242
0,242462
0,242511
0,242717
0,242753
0,243004
0,243259
0,243477
0,243525
0,243730
0,243772
0,244000
0,244038
0,244283
0,244319
0,244555
0,244592
0,244814
0,244853
0,245064
0,245102
0,245326
0,245365
0,245605
0,245639
0,245859
0,245921
0,246130
0,246199
0,246443
0,246479
0,246741
0,246783
0,247020
0,247055
0,247265
0,247321
0,247552
0,247588
0,248111
0,248145
0,248387
0,248430
0,249245
0,249280
0,249523
0,249559
0,250079
0,250128
0,250328
0,250413
0,250692
0,251525
0,251559
0,251794
0,251854
0,252384
0,252429
0,252674
0,252715
0,252956
0,252998
0,253256
0,253300
0,253550
0,253829
0,253862
0,254094
0,254149
0,254367
0,254416
0,254988
0,255031
0,255264
0,255301
0,255539
0,255576
0,255831
0,255869
0,256381
0,256419
0,256663
0,256699
0,256955
0,257005
0,257256
0,258055
0,258106
0,258344
0,259102
0,259146
0,259369
0,259411
0,259667
0,260168
0,260204
0,260417
0,260456
0,260941
0,260976
0,261227
0,261270
0,261510
0,261548
0,261730
0,261816
0,262057
0,262091
0,262332
0,262367
0,262636
0,263153
0,263183
0,263447
0,263481
0,263768
0,264586
0,264619
0,264862
0,264902
0,265746
0,265999
0,266074
0,266372
0,266909
0,267185
0,267224
0,267775
0,267827
0,268071
0,268112
0,268316
0,268386
0,268638
0,268665
0,268916
0,268950
0,269195
0,269232
0,269435
0,269514
0,270056
0,270092
0,270913
0,270948
0,271461
0,271498
0,271752
0,271808
0,272042
0,272085
0,272327
0,272366
0,272931
0,272965
0,273213
0,273244
0,273482
0,273517
0,274395
0,274645
0,274691
0,275218
0,275256
0,275489
0,275531
0,275793
0,276329
0,276369
0,276603
0,276641
0,276931
0,277190
0,277227
0,277474
0,277510
0,277771
0,278007
0,278051
0,278305
0,278343
0,278903
0,278950
0,279169
0,279227
0,279501
0,280006
0,280059
0,280292
0,280350
0,280606
0,280653
0,281201
0,281247
0,281484
0,281524
0,282324
0,282358
0,282559
0,282638
0,282931
0,283193
0,283231
0,283756
0,283793
0,284004
0,284069
0,284345
0,284874
0,284912
0,285210
0,285434
0,285491
0,286296
0,286339
0,286551
0,286613
0,286894
0,287449
0,287489
0,287727
0,287798
0,288027
0,288077
0,288878
0,288916
0,289109
0,289205
0,290058
0,290100
0,291169
0,291236
0,291497
0,291550
0,291795
0,291844
0,292334
0,292409
0,293467
0,293541
0,294950
0,294984
0,298132
0,298179
0,298422
0,298461
0,299008
0,299041
0,299295
0,299849
0,299890
0,300190
0,300458
0,300492
0,300758
0,300794
0,301063
0,301334
0,301586
0,301620
0,302063
0,302437
0,302479
0,302780
0,303045
0,303330
0,303363
0,303623
0,303893
0,304157
0,304197
0,304459
0,304497
0,304766
0,305054
0,305302
0,305335
0,305646
0,306120
0,306162
0,306942
0,307362
0,307640
0,308152
0,308192
0,308476
0,308752
0,309041
0,309315
0,309359
0,309898
0,310171
0,310421
0,310453
0,310719
0,310755
0,311328
0,312182
0,312451
0,312686
0,312762
0,313285
0,313327
0,313637
0,315339
0,315373
0,315934
0,315977
0,316260
0,317109
0,317396
0,318183
0,318437
0,318816
0,318851
0,319151
0,319731
0,320028
0,320252
0,320354
0,321463
0,321505
0,322058
0,322100
0,323137
0,323425
0,323821
0,323867
0,324139
0,324194
0,324640
0,325056
0,325352
0,325592
0,325626
0,325827
0,326183
0,326232
0,326493
0,326538
0,326743
0,326986
0,327406
0,327687
0,327955
0,328021
0,328247
0,328286
0,328548
0,328584
0,328811
0,328889
0,329618
0,329912
0,330350
0,331213
0,331241
0,332084
0,332118
0,337375
0,337416
0,337958
0,338002
0,338240
0,338291
0,338516
0,338554
0,338815
0,338852
0,339091
0,339179
0,339428
0,339723
0,339764
0,340008
0,340046
0,340591
0,340630
0,340877
0,340920
0,341211
0,341457
0,341514
0,341775
0,341809
0,342072
0,342392
0,342669
0,342956
0,343213
0,343245
0,343506
0,343546
0,343838
0,344125
0,344372
0,344413
0,344650
0,344706
0,344928
0,344976
0,345211
0,345252
0,345514
0,345546
0,345821
0,345862
0,346116
0,346152
0,346435
0,346803
0,347240
0,347278
0,347550
0,347592
0,347849
0,347886
0,348164
0,348195
0,348460
0,348493
0,348785
0,349060
0,349304
0,349359
0,349603
0,349638
0,349906
0,349954
0,350244
0,350493
0,350547
0,351071
0,351125
0,351356
0,351570
0,351605
0,351918
0,351970
0,352514
0,352548
0,352840
0,353673
0,353967
0,354257
0,354814
0,354852
0,355140
0,355424
0,355954
0,356006
0,356249
0,356307
0,356592
0,356895
0,357140
0,357180
0,357419
0,357459
0,357700
0,357737
0,357988
0,358031
0,358282
0,358313
0,358582
0,358627
0,358886
0,358938
0,359217
0,360897
0,361182
0,361438
0,361468
0,361760
0,362017
0,362547
0,362581
0,362827
0,362864
0,363114
0,363152
0,364008
0,364859
0,365116
0,365154
0,365432
0,365465
0,366030
0,366874
0,366915
0,367195
0,367767
0,367805
0,368003
0,368085
0,368919
0,368959
0,369205
0,369242
0,369460
0,369550
0,370105
0,370141
0,370367
0,370402
0,370646
0,370681
0,371222
0,371264
0,371499
0,371534
0,371846
0,372389
0,372424
0,372647
0,372680
0,372966
0,373522
0,373562
0,373801
0,373840
0,374093
0,374132
0,374400
0,374437
0,374684
0,374722
0,374940
0,374975
0,375216
0,375251
0,375807
0,375843
0,376087
0,376126
0,376418
0,376955
0,377205
0,377531
0,378099
0,378139
0,378442
0,378699
0,378731
0,378978
0,379022
0,379246
0,379287
0,379531
0,379571
0,379822
0,379865
0,380699
0,380738
0,380987
0,381023
0,381543
0,381576
0,381843
0,382112
0,382152
0,382661
0,382734
0,388461
0,388506
0,391430
0,391471
0,392267
0,392332
0,393174
0,393226
0,393473
0,393518
0,393765
0,393798
0,394328
0,394368
0,394580
0,394644
0,395492
0,395534
0,395782
0,395824
0,397335
0,397801
0,397841
0,398137
0,398414
0,398655
0,398710
0,398980
0,399276
0,399860
0,400105
0,400169
0,400456
0,400695
0,400725
0,400972
0,401016
0,401250
0,401287
0,401546
0,401588
0,401858
0,401900
0,402152
0,402215
0,402491
0,402770
0,403024
0,403067
0,403307
0,403363
0,403595
0,403632
0,404201
0,404237
0,404827
0,405346
0,405632
0,405682
0,406222
0,406261
0,406519
0,406559
0,407129
0,407373
0,407406
0,407651
0,407708
0,407902
0,407977
0,408223
0,408296
0,408549
0,408592
0,408835
0,408873
0,409114
0,409156
0,409437
0,409694
0,409738
0,409972
0,410013
0,410250
0,410306
0,410563
0,410609
0,410877
0,410912
0,411166
0,411207
0,411438
0,411474
0,411717
0,411779
0,412008
0,412060
0,412607
0,412649
0,412911
0,412955
0,413203
0,413241
0,413494
0,413528
0,413774
0,413812
0,414049
0,414089
0,414346
0,414373
0,414637
0,414679
0,414941
0,414979
0,415993
0,416652
0,416683
0,416946
0,416983
0,417279
0,418006
0,418404
0,418961
0,418997
0,419251
0,419291
0,419586
0,419873
0,420115
0,420155
0,420393
0,420435
0,420704
0,421007
0,421969
0,422603
0,422875
0,422938
0,437235
0,437518
0,437772
0,437807
0,438060
0,438095
0,438402
0,438705
0,438963
0,438996
0,439252
0,439286
0,439575
0,439860
0,440113
0,440144
0,440404
0,440716
0,440757
0,441066
0,441324
0,441380
0,441612
0,441645
0,441907
0,441952
0,442200
0,442249
0,442500
0,442717
0,442749
0,443087
0,443126
0,443399
0,443438
0,444302
0,444567
0,444802
0,444838
0,445455
0,445503
0,445749
0,445796
0,446036
0,446076
0,446597
0,446631
0,446891
0,446933
0,447170
0,447247
0,447504
0,447543
0,448105
0,448392
0,448931
0,448980
0,449229
0,449289
0,449532
0,449580
0,450453
0,450942
0,451040
0,451575
0,451648
0,451935
0,452804
0,453013
0,453077
0,453949
0,453997
0,454288
0,455092
0,455129
0,455386
0,455415
0,456280
0,456335
0,456578
0,456611
0,457462
0,457763
0,458615
0,458645
0,458939
0,459758
0,459792
0,460061
0,460110
0,460666
0,460707
0,461274
0,462405
0,462446
0,462717
0,462754
0,463285
0,463342
0,463549
0,463611
0,463887
0,464752
0,464793
0,465051
0,465086
0,465908
0,465959
0,466192
0,466234
0,467432
0,468539
0,468603
0,469787
0,470626
0,470933
0,470977
0,472110
0,472149
0,473295
0,473325
0,473581
0,473624
0,474450
0,474484
0,474780
0,475041
0,475090
0,475336
0,475377
0,475644
0,475681
0,475976
0,476795
0,476829
0,477093
0,477130
0,477993
0,478035
0,478337
0,479133
0,479166
0,479423
0,479461
0,479769
0,480306
0,480341
0,480906
0,481437
0,481476
0,481772
0,482036
0,482071
0,483733
0,483781
0,484023
0,484067
0,484399
0,485191
0,485477
0,486042
0,486080
0,486349
0,486384
0,487555
0,489881
0,489921
0,490187
0,490228
0,490790
0,490837
0,491131
0,492277
0,492582
0,493430
0,493462
0,494635
0,494884
0,494914
0,495780
0,496712
0,497162
0,497204
0,497503
0,497758
0,497804
0,498039
0,498095
0,498607
0,498642
0,498945
0,499215
0,499248
0,499511
0,499544
0,499832
0,500106
0,500362
0,500391
0,500943
0,500988
0,501238
0,501276
0,501543
0,501587
0,501837
0,501875
0,502121
0,502153
0,502397
0,502435
0,502695
0,502722
0,502983
0,503022
0,503288
0,503324
0,503539
0,503625
0,503919
0,504178
0,504215
0,504460
0,504489
0,504771
0,505027
0,505065
0,505323
0,505357
0,505624
0,505669
0,505966
0,506253
0,506490
0,507092
0,507346
0,507386
0,507650
0,507684
0,507949
0,507991
0,508250
0,508284
0,508544
0,508580
0,508834
0,508866
0,509114
0,509195
0,509457
0,509787
0,510022
0,510056
0,510320
0,510360
0,510610
0,510639
0,510894
0,510927
0,511215
0,511464
0,511523
0,511761
0,511799
0,512109
0,512410
0,512659
0,512696
0,512943
0,512977
0,513260
0,513514
0,513551
0,513815
0,513883
0,514111
0,514148
0,514416
0,514451
0,514752
0,515602
0,515852
0,515889
0,516469
0,516500
0,517103
0,517926
0,517956
0,519686
0,519727
0,520558
0,520597
0,520864
0,521081
0,521110
0,521720
0,521754
0,522005
0,522044
0,524091
0,524135
0,524984
0,525028
0,526742
0,526775
0,528489
0,528532
0,536454
0,536494
0,536738
0,536776
0,537019
0,537050
0,537301
0,537336
0,537598
0,537641
0,537913
0,537942
0,538211
0,538250
0,538547
0,538838
0,539126
0,539371
0,539403
0,539696
0,539939
0,540009
0,540269
0,540308
0,540572
0,540626
0,540896
0,541177
0,541465
0,541713
0,541755
0,542015
0,542058
0,542353
0,542623
0,542655
0,542955
0,543210
0,543253
0,543536
0,543814
0,544117
0,544387
0,544425
0,544690
0,544726
0,545034
0,545349
0,545393
0,545830
0,545863
0,546401
0,546437
0,546885
0,547337
0,547610
0,548128
0,548166
0,548462
0,548726
0,548759
0,549594
0,549624
0,549967
0,550736
0,550779
0,551080
0,551906
0,551942
0,552223
0,552778
0,552814
0,553335
0,553424
0,553708
0,554483
0,554568
0,554858
0,555170
0,555709
0,555747
0,556048
0,557151
0,557185
0,557417
0,557493
0,557798
0,558937
0,560095
0,560133
0,560373
0,560412
0,560940
0,560976
0,561239
0,561280
0,561570
0,562396
0,562436
0,562678
0,562903
0,562942
0,563234
0,563280
0,563520
0,563552
0,563836
0,563864
0,564170
0,564694
0,564724
0,564952
0,565010
0,565249
0,565289
0,565838
0,565881
0,566135
0,566349
0,566390
0,567272
0,567465
0,567499
0,567815
0,567864
0,568420
0,568477
0,568715
0,568753
0,569010
0,569049
0,570185
0,570461
0,570495
0,571289
0,571365
0,571629
0,571670
0,572523
0,572566
0,572828
0,572859
0,573696
0,573733
0,574028
0,574290
0,574367
0,575225
0,575481
0,575515
0,576381
0,576643
0,576697
0,577827
0,577864
0,579030
0,579362
0,580163
0,580197
0,581046
0,581082
0,581637
0,581683
0,581924
0,581964
0,582967
0,583047
0,588320
0,588733
0,588851
0,591560
0,592096
0,592145
0,594465
0,594952
0,594989
0,596121
0,596678
0,596736
0,596968
0,597007
0,597263
0,597497
0,597536
0,597760
0,598279
0,598313
0,598550
0,598592
0,599309
0,599347
0,599554
0,599952
0,600301
0,600353
0,600574
0,601272
0,601798
0,602150
0,602181
0,602460
0,603027
0,603269
0,603314
0,603988
0,604367
0,604414
0,604844
0,606007
0,606680
0,606732
0,607009
0,607306
0,607749
0,609271
0,609701
0,610353
0,610382
0,610822
0,611384
0,611839
0,612263
0,614538
0,615089
0,621660
0,624190
0,635775
0,635815
0,636050
0,636082
0,636364
0,636900
0,637533
0,637796
0,637835
0,638086
0,638122
0,638400
0,638942
0,638987
0,639236
0,639287
0,639578
0,639873
0,640131
0,640171
0,640414
0,640448
0,641022
0,641271
0,641316
0,641611
0,641904
0,642190
0,642428
0,642463
0,642662
0,642733
0,642973
0,643005
0,643256
0,643295
0,643534
0,643569
0,643814
0,643866
0,644632
0,644662
0,644890
0,645679
0,645735
0,645988
0,646256
0,646491
0,646539
0,646749
0,646781
0,646997
0,647053
0,648072
0,648566
0,648605
