'Elapsed time','MLII','V1'
'0:01.469',-0.100,0.195
'0:01.472',-0.110,0.180
'0:01.475',-0.115,0.170
'0:01.478',-0.120,0.160
'0:01.481',-0.105,0.170
'0:01.483',-0.085,0.165
'0:01.486',-0.090,0.155
'0:01.489',-0.100,0.145
'0:01.492',-0.115,0.115
'0:01.494',-0.130,0.115
'0:01.497',-0.125,0.115
'0:01.500',-0.100,0.110
'0:01.503',-0.100,0.100
'0:01.506',-0.115,0.085
'0:01.508',-0.130,0.065
'0:01.511',-0.145,0.060
'0:01.514',-0.155,0.050
'0:01.517',-0.160,0.030
'0:01.519',-0.140,0.035
'0:01.522',-0.140,0.030
'0:01.525',-0.145,0.000
'0:01.528',-0.165,-0.005
'0:01.531',-0.190,0.000
'0:01.533',-0.195,0.000
'0:01.536',-0.170,-0.010
'0:01.539',-0.165,-0.015
'0:01.542',-0.180,-0.025
'0:01.544',-0.190,-0.035
'0:01.547',-0.205,-0.020
'0:01.550',-0.200,-0.010
'0:01.553',-0.170,-0.020
'0:01.556',-0.190,-0.015
'0:01.558',-0.205,-0.015
'0:01.561',-0.210,-0.035
'0:01.564',-0.215,-0.025
'0:01.567',-0.215,-0.010
'0:01.569',-0.205,-0.015
'0:01.572',-0.205,-0.010
'0:01.575',-0.215,-0.025
'0:01.578',-0.225,-0.030
'0:01.581',-0.210,-0.015
'0:01.583',-0.200,0.005
'0:01.586',-0.195,-0.005
'0:01.589',-0.210,-0.020
'0:01.592',-0.225,-0.015
'0:01.594',-0.240,-0.010
'0:01.597',-0.240,-0.005
'0:01.600',-0.240,0.005
'0:01.603',-0.245,-0.005
'0:01.606',-0.245,0.010
'0:01.608',-0.230,0.000
'0:01.611',-0.225,-0.005
'0:01.614',-0.220,0.005
'0:01.617',-0.225,0.025
'0:01.619',-0.235,0.040
'0:01.622',-0.235,0.035
'0:01.625',-0.260,0.015
'0:01.628',-0.265,0.020
'0:01.631',-0.250,0.015
'0:01.633',-0.235,0.035
'0:01.636',-0.225,0.035
'0:01.639',-0.235,0.035
'0:01.642',-0.250,0.035
'0:01.644',-0.285,0.035
'0:01.647',-0.280,0.060
'0:01.650',-0.260,0.055
'0:01.653',-0.250,0.065
'0:01.656',-0.260,0.055
'0:01.658',-0.270,0.050
'0:01.661',-0.275,0.045
'0:01.664',-0.285,0.070
'0:01.667',-0.265,0.080
'0:01.669',-0.260,0.080
'0:01.672',-0.270,0.080
'0:01.675',-0.300,0.060
'0:01.678',-0.305,0.065
'0:01.681',-0.300,0.075
'0:01.683',-0.310,0.075
'0:01.686',-0.290,0.080
'0:01.689',-0.270,0.070
'0:01.692',-0.300,0.075
'0:01.694',-0.320,0.060
'0:01.697',-0.310,0.070
'0:01.700',-0.305,0.080
'0:01.703',-0.285,0.075
'0:01.706',-0.285,0.075
'0:01.708',-0.295,0.070
'0:01.711',-0.315,0.055
'0:01.714',-0.320,0.070
'0:01.717',-0.320,0.080
'0:01.719',-0.315,0.085
'0:01.722',-0.320,0.085
'0:01.725',-0.315,0.065
'0:01.728',-0.340,0.060
'0:01.731',-0.335,0.080
'0:01.733',-0.315,0.075
'0:01.736',-0.310,0.065
'0:01.739',-0.320,0.070
'0:01.742',-0.335,0.055
'0:01.744',-0.340,0.050
'0:01.747',-0.345,0.065
'0:01.750',-0.330,0.060
'0:01.753',-0.315,0.065
'0:01.756',-0.320,0.055
'0:01.758',-0.325,0.045
'0:01.761',-0.340,0.045
'0:01.764',-0.345,0.050
'0:01.767',-0.340,0.075
'0:01.769',-0.330,0.070
'0:01.772',-0.330,0.070
'0:01.775',-0.310,0.055
'0:01.778',-0.315,0.050
'0:01.781',-0.305,0.065
'0:01.783',-0.310,0.065
'0:01.786',-0.310,0.065
'0:01.789',-0.305,0.075
'0:01.792',-0.315,0.060
'0:01.794',-0.320,0.055
'0:01.797',-0.305,0.075
'0:01.800',-0.300,0.080
'0:01.803',-0.300,0.080
'0:01.806',-0.305,0.065
'0:01.808',-0.305,0.060
'0:01.811',-0.320,0.045
'0:01.814',-0.320,0.065
'0:01.817',-0.310,0.075
'0:01.819',-0.310,0.070
'0:01.822',-0.305,0.065
'0:01.825',-0.295,0.055
'0:01.828',-0.295,0.065
'0:01.831',-0.300,0.070
'0:01.833',-0.295,0.090
'0:01.836',-0.300,0.080
'0:01.839',-0.295,0.075
'0:01.842',-0.305,0.070
'0:01.844',-0.305,0.065
'0:01.847',-0.285,0.070
'0:01.850',-0.275,0.085
'0:01.853',-0.290,0.085
'0:01.856',-0.285,0.080
'0:01.858',-0.285,0.070
'0:01.861',-0.315,0.055
'0:01.864',-0.300,0.070
'0:01.867',-0.290,0.090
'0:01.869',-0.285,0.080
'0:01.872',-0.295,0.090
'0:01.875',-0.300,0.075
'0:01.878',-0.290,0.070
'0:01.881',-0.285,0.085
'0:01.883',-0.265,0.095
'0:01.886',-0.270,0.085
'0:01.889',-0.280,0.085
'0:01.892',-0.290,0.090
'0:01.894',-0.295,0.075
'0:01.897',-0.300,0.085
'0:01.900',-0.285,0.090
'0:01.903',-0.275,0.095
'0:01.906',-0.270,0.085
'0:01.908',-0.270,0.085
'0:01.911',-0.285,0.080
'0:01.914',-0.290,0.080
'0:01.917',-0.280,0.090
'0:01.919',-0.275,0.100
'0:01.922',-0.275,0.100
'0:01.925',-0.275,0.090
'0:01.928',-0.275,0.105
'0:01.931',-0.260,0.120
'0:01.933',-0.225,0.130
'0:01.936',-0.205,0.140
'0:01.939',-0.200,0.150
'0:01.942',-0.205,0.150
'0:01.944',-0.215,0.160
'0:01.947',-0.205,0.185
'0:01.950',-0.200,0.190
'0:01.953',-0.175,0.190
'0:01.956',-0.150,0.200
'0:01.958',-0.120,0.180
'0:01.961',-0.115,0.170
'0:01.964',-0.090,0.150
'0:01.967',-0.085,0.155
'0:01.969',-0.065,0.155
'0:01.972',-0.065,0.145
'0:01.975',-0.085,0.130
'0:01.978',-0.080,0.120
'0:01.981',-0.040,0.130
'0:01.983',0.005,0.135
'0:01.986',0.010,0.140
'0:01.989',0.005,0.145
'0:01.992',-0.010,0.155
'0:01.994',-0.040,0.150
'0:01.997',-0.080,0.160
'0:02.000',-0.120,0.150
'0:02.003',-0.135,0.140
'0:02.006',-0.175,0.130
'0:02.008',-0.215,0.120
'0:02.011',-0.265,0.110
'0:02.014',-0.305,0.105
'0:02.017',-0.315,0.110
'0:02.019',-0.315,0.095
'0:02.022',-0.315,0.100
'0:02.025',-0.305,0.095
'0:02.028',-0.320,0.085
'0:02.031',-0.315,0.100
'0:02.033',-0.305,0.110
'0:02.036',-0.290,0.110
'0:02.039',-0.305,0.110
'0:02.042',-0.315,0.105
'0:02.044',-0.325,0.100
'0:02.047',-0.315,0.105
'0:02.050',-0.315,0.115
'0:02.053',-0.305,0.110
'0:02.056',-0.310,0.110
'0:02.058',-0.310,0.090
'0:02.061',-0.315,0.090
'0:02.064',-0.320,0.100
'0:02.067',-0.315,0.105
'0:02.069',-0.305,0.110
'0:02.072',-0.285,0.100
'0:02.075',-0.285,0.100
'0:02.078',-0.310,0.090
'0:02.081',-0.320,0.110
'0:02.083',-0.320,0.115
'0:02.086',-0.310,0.110
'0:02.089',-0.345,0.105
'0:02.092',-0.340,0.085
'0:02.094',-0.350,0.085
'0:02.097',-0.345,0.100
'0:02.100',-0.345,0.115
'0:02.103',-0.320,0.110
'0:02.106',-0.315,0.100
'0:02.108',-0.315,0.105
'0:02.111',-0.345,0.110
'0:02.114',-0.340,0.120
'0:02.117',-0.320,0.095
'0:02.119',-0.315,0.020
'0:02.122',-0.325,-0.060
'0:02.125',-0.350,-0.175
'0:02.128',-0.340,-0.295
'0:02.131',-0.320,-0.425
'0:02.133',-0.285,-0.605
'0:02.136',-0.270,-0.855
'0:02.139',-0.265,-1.140
'0:02.142',-0.280,-1.355
'0:02.144',-0.350,-1.440
'0:02.147',-0.425,-1.405
'0:02.150',-0.465,-1.340
'0:02.153',-0.470,-1.290
'0:02.156',-0.490,-1.240
'0:02.158',-0.510,-1.200
'0:02.161',-0.530,-1.155
'0:02.164',-0.565,-1.105
'0:02.167',-0.605,-1.075
'0:02.169',-0.625,-1.055
'0:02.172',-0.655,-1.020
'0:02.175',-0.680,-0.990
'0:02.178',-0.705,-0.940
'0:02.181',-0.760,-0.895
'0:02.183',-0.820,-0.840
'0:02.186',-0.860,-0.770
'0:02.189',-0.900,-0.720
'0:02.192',-0.915,-0.685
'0:02.194',-0.925,-0.620
'0:02.197',-0.895,-0.535
'0:02.200',-0.840,-0.430
'0:02.203',-0.815,-0.350
'0:02.206',-0.790,-0.275
'0:02.208',-0.745,-0.210
'0:02.211',-0.670,-0.155
'0:02.214',-0.580,-0.065
'0:02.217',-0.515,0.000
'0:02.219',-0.475,0.055
'0:02.222',-0.460,0.110
'0:02.225',-0.425,0.145
'0:02.228',-0.395,0.195
'0:02.231',-0.345,0.240
'0:02.233',-0.315,0.280
'0:02.236',-0.295,0.290
'0:02.239',-0.290,0.305
'0:02.242',-0.280,0.310
'0:02.244',-0.280,0.315
'0:02.247',-0.285,0.325
'0:02.250',-0.270,0.345
'0:02.253',-0.260,0.340
'0:02.256',-0.255,0.355
'0:02.258',-0.265,0.350
'0:02.261',-0.265,0.345
'0:02.264',-0.265,0.360
'0:02.267',-0.265,0.385
'0:02.269',-0.265,0.380
'0:02.272',-0.260,0.395
'0:02.275',-0.270,0.385
'0:02.278',-0.285,0.395
'0:02.281',-0.260,0.405
'0:02.283',-0.215,0.415
'0:02.286',-0.190,0.405
'0:02.289',-0.210,0.400
'0:02.292',-0.230,0.410
'0:02.294',-0.255,0.400
'0:02.297',-0.255,0.415
'0:02.300',-0.230,0.410
'0:02.303',-0.235,0.430
'0:02.306',-0.235,0.420
'0:02.308',-0.245,0.420
'0:02.311',-0.230,0.410
'0:02.314',-0.215,0.430
'0:02.317',-0.220,0.435
'0:02.319',-0.220,0.440
'0:02.322',-0.220,0.435
'0:02.325',-0.225,0.435
'0:02.328',-0.230,0.440
