'Elapsed time','MLII','V1'
'0:00.439',-0.250,0.245
'0:00.442',-0.235,0.205
'0:00.444',-0.230,0.175
'0:00.447',-0.220,0.185
'0:00.450',-0.190,0.165
'0:00.453',-0.165,0.150
'0:00.456',-0.160,0.120
'0:00.458',-0.160,0.115
'0:00.461',-0.165,0.105
'0:00.464',-0.150,0.115
'0:00.467',-0.150,0.110
'0:00.469',-0.150,0.070
'0:00.472',-0.155,0.065
'0:00.475',-0.165,0.045
'0:00.478',-0.160,0.045
'0:00.481',-0.155,0.070
'0:00.483',-0.150,0.080
'0:00.486',-0.155,0.055
'0:00.489',-0.155,0.040
'0:00.492',-0.165,0.030
'0:00.494',-0.160,0.035
'0:00.497',-0.145,0.050
'0:00.500',-0.165,0.065
'0:00.503',-0.165,0.050
'0:00.506',-0.170,0.040
'0:00.508',-0.175,0.035
'0:00.511',-0.175,0.050
'0:00.514',-0.160,0.050
'0:00.517',-0.155,0.055
'0:00.519',-0.155,0.055
'0:00.522',-0.170,0.030
'0:00.525',-0.205,0.050
'0:00.528',-0.195,0.045
'0:00.531',-0.185,0.070
'0:00.533',-0.165,0.075
'0:00.536',-0.175,0.060
'0:00.539',-0.190,0.050
'0:00.542',-0.200,0.040
'0:00.544',-0.205,0.050
'0:00.547',-0.185,0.070
'0:00.550',-0.165,0.075
'0:00.553',-0.155,0.075
'0:00.556',-0.170,0.055
'0:00.558',-0.195,0.050
'0:00.561',-0.215,0.035
'0:00.564',-0.205,0.060
'0:00.567',-0.195,0.085
'0:00.569',-0.190,0.070
'0:00.572',-0.190,0.065
'0:00.575',-0.195,0.050
'0:00.578',-0.205,0.045
'0:00.581',-0.195,0.075
'0:00.583',-0.185,0.075
'0:00.586',-0.185,0.075
'0:00.589',-0.195,0.060
'0:00.592',-0.185,0.055
'0:00.594',-0.205,0.050
'0:00.597',-0.195,0.065
'0:00.600',-0.200,0.085
'0:00.603',-0.170,0.080
'0:00.606',-0.175,0.055
'0:00.608',-0.190,0.040
'0:00.611',-0.195,0.045
'0:00.614',-0.185,0.055
'0:00.617',-0.170,0.075
'0:00.619',-0.185,0.065
'0:00.622',-0.180,0.040
'0:00.625',-0.180,0.025
'0:00.628',-0.175,0.040
'0:00.631',-0.175,0.035
'0:00.633',-0.165,0.055
'0:00.636',-0.165,0.050
'0:00.639',-0.180,0.045
'0:00.642',-0.190,0.040
'0:00.644',-0.200,0.045
'0:00.647',-0.190,0.045
'0:00.650',-0.160,0.070
'0:00.653',-0.165,0.055
'0:00.656',-0.200,0.025
'0:00.658',-0.195,0.015
'0:00.661',-0.195,0.015
'0:00.664',-0.180,0.045
'0:00.667',-0.180,0.050
'0:00.669',-0.160,0.045
'0:00.672',-0.185,0.020
'0:00.675',-0.205,0.020
'0:00.678',-0.205,0.015
'0:00.681',-0.210,0.025
'0:00.683',-0.185,0.030
'0:00.686',-0.185,0.020
'0:00.689',-0.190,0.005
'0:00.692',-0.205,0.000
'0:00.694',-0.220,0.005
'0:00.697',-0.210,0.000
'0:00.700',-0.190,0.015
'0:00.703',-0.170,0.005
'0:00.706',-0.180,-0.005
'0:00.708',-0.195,0.000
'0:00.711',-0.210,-0.010
'0:00.714',-0.200,0.020
'0:00.717',-0.185,0.015
'0:00.719',-0.195,0.015
'0:00.722',-0.185,-0.010
'0:00.725',-0.190,-0.010
'0:00.728',-0.190,-0.005
'0:00.731',-0.175,0.010
'0:00.733',-0.170,0.030
'0:00.736',-0.160,0.025
'0:00.739',-0.175,0.015
'0:00.742',-0.180,-0.005
'0:00.744',-0.175,0.035
'0:00.747',-0.165,0.035
'0:00.750',-0.145,0.075
'0:00.753',-0.140,0.075
'0:00.756',-0.150,0.055
'0:00.758',-0.190,0.065
'0:00.761',-0.185,0.080
'0:00.764',-0.130,0.090
'0:00.767',-0.090,0.110
'0:00.769',-0.110,0.115
'0:00.772',-0.105,0.090
'0:00.775',-0.125,0.090
'0:00.778',-0.140,0.110
'0:00.781',-0.115,0.110
'0:00.783',-0.100,0.135
'0:00.786',-0.100,0.100
'0:00.789',-0.105,0.075
'0:00.792',-0.140,0.045
'0:00.794',-0.160,0.040
'0:00.797',-0.155,0.055
'0:00.800',-0.145,0.060
'0:00.803',-0.160,0.065
'0:00.806',-0.160,0.030
'0:00.808',-0.175,0.020
'0:00.811',-0.170,0.000
'0:00.814',-0.175,0.015
'0:00.817',-0.150,0.025
'0:00.819',-0.160,0.030
'0:00.822',-0.175,0.025
'0:00.825',-0.190,0.020
'0:00.828',-0.205,0.025
'0:00.831',-0.200,0.030
'0:00.833',-0.190,0.035
'0:00.836',-0.190,0.025
'0:00.839',-0.205,0.015
'0:00.842',-0.200,-0.010
'0:00.844',-0.205,0.010
'0:00.847',-0.190,0.030
'0:00.850',-0.180,0.045
'0:00.853',-0.210,0.045
'0:00.856',-0.215,0.010
'0:00.858',-0.215,-0.005
'0:00.861',-0.230,0.005
'0:00.864',-0.215,0.005
'0:00.867',-0.195,0.005
'0:00.869',-0.185,0.005
'0:00.872',-0.195,-0.015
'0:00.875',-0.205,-0.020
'0:00.878',-0.210,-0.030
'0:00.881',-0.180,-0.025
'0:00.883',-0.155,-0.015
'0:00.886',-0.140,-0.015
'0:00.889',-0.150,-0.025
'0:00.892',-0.170,-0.035
'0:00.894',-0.175,-0.030
'0:00.897',-0.165,-0.030
'0:00.900',-0.145,0.015
'0:00.903',-0.135,0.005
'0:00.906',-0.135,0.020
'0:00.908',-0.160,0.025
'0:00.911',-0.170,0.015
'0:00.914',-0.145,0.005
'0:00.917',-0.075,-0.075
'0:00.919',0.055,-0.215
'0:00.922',0.180,-0.380
'0:00.925',0.275,-0.550
'0:00.928',0.360,-0.705
'0:00.931',0.460,-0.815
'0:00.933',0.565,-0.905
'0:00.936',0.670,-1.000
'0:00.939',0.795,-1.075
'0:00.942',0.920,-1.170
'0:00.944',1.060,-1.225
'0:00.947',1.240,-1.265
'0:00.950',1.420,-1.290
'0:00.953',1.635,-1.300
'0:00.956',1.805,-1.290
'0:00.958',1.950,-1.275
'0:00.961',2.050,-1.220
'0:00.964',2.085,-1.190
'0:00.967',2.025,-1.165
'0:00.969',1.860,-1.150
'0:00.972',1.545,-1.135
'0:00.975',1.185,-1.100
'0:00.978',0.870,-1.040
'0:00.981',0.695,-0.975
'0:00.983',0.600,-0.930
'0:00.986',0.555,-0.895
'0:00.989',0.495,-0.860
'0:00.992',0.460,-0.785
'0:00.994',0.435,-0.685
'0:00.997',0.420,-0.580
'0:01.000',0.415,-0.490
'0:01.003',0.390,-0.460
'0:01.006',0.330,-0.415
'0:01.008',0.260,-0.370
'0:01.011',0.220,-0.310
'0:01.014',0.185,-0.240
'0:01.017',0.160,-0.170
'0:01.019',0.115,-0.130
'0:01.022',0.060,-0.095
'0:01.025',0.010,-0.065
'0:01.028',-0.015,-0.020
'0:01.031',-0.050,0.035
'0:01.033',-0.075,0.090
'0:01.036',-0.115,0.105
'0:01.039',-0.160,0.140
'0:01.042',-0.210,0.155
'0:01.044',-0.240,0.180
'0:01.047',-0.265,0.225
'0:01.050',-0.250,0.260
'0:01.053',-0.285,0.270
'0:01.056',-0.315,0.265
'0:01.058',-0.360,0.270
'0:01.061',-0.380,0.290
'0:01.064',-0.380,0.320
'0:01.067',-0.360,0.335
'0:01.069',-0.355,0.340
'0:01.072',-0.365,0.335
'0:01.075',-0.385,0.330
'0:01.078',-0.415,0.355
'0:01.081',-0.415,0.385
'0:01.083',-0.410,0.395
'0:01.086',-0.415,0.395
'0:01.089',-0.420,0.370
'0:01.092',-0.430,0.390
'0:01.094',-0.430,0.415
'0:01.097',-0.420,0.445
'0:01.100',-0.410,0.455
'0:01.103',-0.425,0.455
'0:01.106',-0.435,0.450
'0:01.108',-0.470,0.470
'0:01.111',-0.465,0.490
'0:01.114',-0.460,0.510
'0:01.117',-0.445,0.545
'0:01.119',-0.440,0.550
'0:01.122',-0.460,0.540
'0:01.125',-0.480,0.545
'0:01.128',-0.485,0.580
'0:01.131',-0.485,0.610
'0:01.133',-0.490,0.655
'0:01.136',-0.485,0.675
'0:01.139',-0.510,0.665
'0:01.142',-0.535,0.660
'0:01.144',-0.555,0.685
'0:01.147',-0.550,0.700
'0:01.150',-0.530,0.730
'0:01.153',-0.515,0.750
'0:01.156',-0.535,0.740
'0:01.158',-0.570,0.770
'0:01.161',-0.565,0.795
'0:01.164',-0.575,0.825
'0:01.167',-0.585,0.845
'0:01.169',-0.585,0.850
'0:01.172',-0.590,0.845
'0:01.175',-0.615,0.855
'0:01.178',-0.630,0.880
'0:01.181',-0.645,0.905
'0:01.183',-0.635,0.940
'0:01.186',-0.640,0.925
'0:01.189',-0.670,0.925
'0:01.192',-0.675,0.910
'0:01.194',-0.685,0.915
'0:01.197',-0.660,0.925
'0:01.200',-0.645,0.935
'0:01.203',-0.660,0.925
'0:01.206',-0.695,0.905
'0:01.208',-0.710,0.875
'0:01.211',-0.710,0.885
'0:01.214',-0.685,0.885
'0:01.217',-0.675,0.875
'0:01.219',-0.665,0.865
'0:01.222',-0.670,0.800
'0:01.225',-0.675,0.790
'0:01.228',-0.685,0.750
'0:01.231',-0.675,0.765
'0:01.233',-0.655,0.740
'0:01.236',-0.625,0.695
'0:01.239',-0.600,0.655
'0:01.242',-0.620,0.620
'0:01.244',-0.600,0.585
'0:01.247',-0.575,0.575
'0:01.250',-0.540,0.550
'0:01.253',-0.530,0.505
'0:01.256',-0.505,0.465
'0:01.258',-0.495,0.410
'0:01.261',-0.465,0.395
'0:01.264',-0.430,0.380
'0:01.267',-0.390,0.355
'0:01.269',-0.355,0.300
'0:01.272',-0.335,0.250
'0:01.275',-0.330,0.210
'0:01.278',-0.310,0.210
'0:01.281',-0.270,0.225
'0:01.283',-0.265,0.225
'0:01.286',-0.260,0.190
'0:01.289',-0.270,0.150
'0:01.292',-0.270,0.130
'0:01.294',-0.265,0.110
'0:01.297',-0.235,0.115
'0:01.300',-0.195,0.125
'0:01.303',-0.195,0.100
'0:01.306',-0.210,0.095
'0:01.308',-0.235,0.075
'0:01.311',-0.230,0.080
'0:01.314',-0.220,0.085
'0:01.317',-0.195,0.095
'0:01.319',-0.195,0.070
'0:01.322',-0.210,0.050
'0:01.325',-0.220,0.030
'0:01.328',-0.220,0.040
'0:01.331',-0.210,0.065
'0:01.333',-0.200,0.075
'0:01.336',-0.205,0.070
'0:01.339',-0.210,0.040
'0:01.342',-0.210,0.025
'0:01.344',-0.210,0.025
'0:01.347',-0.215,0.050
'0:01.350',-0.195,0.070
'0:01.353',-0.195,0.060
'0:01.356',-0.205,0.045
'0:01.358',-0.215,0.035
'0:01.361',-0.215,0.055
'0:01.364',-0.210,0.055
'0:01.367',-0.190,0.065
'0:01.369',-0.205,0.055
'0:01.372',-0.210,0.055
'0:01.375',-0.220,0.055
'0:01.378',-0.230,0.070
'0:01.381',-0.215,0.090
'0:01.383',-0.195,0.100
'0:01.386',-0.195,0.085
'0:01.389',-0.210,0.075
'0:01.392',-0.235,0.065
'0:01.394',-0.240,0.060
'0:01.397',-0.235,0.085
'0:01.400',-0.230,0.085
'0:01.403',-0.215,0.075
'0:01.406',-0.215,0.075
'0:01.408',-0.230,0.070
'0:01.411',-0.245,0.070
'0:01.414',-0.240,0.085
'0:01.417',-0.230,0.095
'0:01.419',-0.230,0.100
'0:01.422',-0.235,0.090
'0:01.425',-0.255,0.065
'0:01.428',-0.235,0.085
'0:01.431',-0.240,0.090
'0:01.433',-0.220,0.115
'0:01.436',-0.235,0.110
'0:01.439',-0.240,0.085
'0:01.442',-0.240,0.065
'0:01.444',-0.245,0.075
'0:01.447',-0.220,0.095
'0:01.450',-0.225,0.110
'0:01.453',-0.215,0.105
'0:01.456',-0.225,0.095
'0:01.458',-0.240,0.090
'0:01.461',-0.250,0.085
'0:01.464',-0.235,0.090
'0:01.467',-0.205,0.105
'0:01.469',-0.200,0.090
'0:01.472',-0.220,0.080
'0:01.475',-0.225,0.060
'0:01.478',-0.230,0.070
'0:01.481',-0.215,0.095
'0:01.483',-0.200,0.105
'0:01.486',-0.200,0.095
'0:01.489',-0.210,0.065
'0:01.492',-0.210,0.055
'0:01.494',-0.215,0.065
'0:01.497',-0.210,0.070
'0:01.500',-0.205,0.090
'0:01.503',-0.200,0.095
'0:01.506',-0.200,0.075
'0:01.508',-0.210,0.065
'0:01.511',-0.215,0.070
'0:01.514',-0.205,0.065
'0:01.517',-0.185,0.070
'0:01.519',-0.200,0.055
'0:01.522',-0.215,0.045
'0:01.525',-0.225,0.040
'0:01.528',-0.205,0.060
'0:01.531',-0.195,0.070
'0:01.533',-0.190,0.095
'0:01.536',-0.185,0.080
'0:01.539',-0.185,0.065
'0:01.542',-0.210,0.055
'0:01.544',-0.225,0.055
'0:01.547',-0.225,0.065
'0:01.550',-0.185,0.070
'0:01.553',-0.180,0.075
'0:01.556',-0.180,0.055
'0:01.558',-0.215,0.060
'0:01.561',-0.245,0.070
'0:01.564',-0.230,0.070
'0:01.567',-0.205,0.080
'0:01.569',-0.185,0.070
'0:01.572',-0.190,0.045
'0:01.575',-0.205,0.035
'0:01.578',-0.210,0.055
'0:01.581',-0.190,0.055
'0:01.583',-0.190,0.065
'0:01.586',-0.185,0.075
'0:01.589',-0.205,0.050
'0:01.592',-0.210,0.035
'0:01.594',-0.220,0.050
'0:01.597',-0.205,0.075
'0:01.600',-0.190,0.090
'0:01.603',-0.190,0.090
'0:01.606',-0.185,0.080
'0:01.608',-0.200,0.075
'0:01.611',-0.205,0.090
'0:01.614',-0.175,0.100
'0:01.617',-0.155,0.100
'0:01.619',-0.135,0.120
'0:01.622',-0.170,0.105
'0:01.625',-0.165,0.110
'0:01.628',-0.165,0.125
'0:01.631',-0.150,0.145
'0:01.633',-0.125,0.160
'0:01.636',-0.110,0.160
'0:01.639',-0.125,0.145
'0:01.642',-0.130,0.145
'0:01.644',-0.130,0.140
'0:01.647',-0.125,0.150
'0:01.650',-0.130,0.160
'0:01.653',-0.125,0.140
'0:01.656',-0.125,0.110
'0:01.658',-0.140,0.085
'0:01.661',-0.145,0.080
'0:01.664',-0.125,0.105
'0:01.667',-0.130,0.075
'0:01.669',-0.145,0.070
'0:01.672',-0.160,0.060
'0:01.675',-0.180,0.030
'0:01.678',-0.180,0.045
'0:01.681',-0.180,0.040
'0:01.683',-0.160,0.060
'0:01.686',-0.140,0.060
'0:01.689',-0.155,0.045
'0:01.692',-0.170,0.035
'0:01.694',-0.200,0.025
'0:01.697',-0.205,0.035
'0:01.700',-0.175,0.050
'0:01.703',-0.190,0.045
'0:01.706',-0.195,0.040
'0:01.708',-0.215,0.030
'0:01.711',-0.215,0.045
'0:01.714',-0.215,0.040
'0:01.717',-0.215,0.045
'0:01.719',-0.215,0.035
'0:01.722',-0.215,0.005
'0:01.725',-0.220,0.005
'0:01.728',-0.210,0.020
'0:01.731',-0.195,0.035
'0:01.733',-0.185,0.050
'0:01.736',-0.195,0.045
'0:01.739',-0.205,0.025
'0:01.742',-0.210,0.005
'0:01.744',-0.190,0.010
'0:01.747',-0.165,0.005
'0:01.750',-0.155,0.030
'0:01.753',-0.155,0.010
'0:01.756',-0.165,0.005
'0:01.758',-0.180,0.005
'0:01.761',-0.175,0.000
'0:01.764',-0.160,0.010
'0:01.767',-0.135,0.020
'0:01.769',-0.130,0.010
'0:01.772',-0.140,0.015
'0:01.775',-0.150,0.025
'0:01.778',-0.145,0.060
'0:01.781',-0.145,0.095
'0:01.783',-0.125,0.130
'0:01.786',-0.105,0.105
'0:01.789',-0.075,0.060
'0:01.792',-0.035,-0.015
'0:01.794',0.065,-0.125
'0:01.797',0.185,-0.220
'0:01.800',0.310,-0.335
'0:01.803',0.410,-0.480
'0:01.806',0.515,-0.610
'0:01.808',0.595,-0.740
'0:01.811',0.705,-0.830
'0:01.814',0.830,-0.905
'0:01.817',0.975,-0.985
'0:01.819',1.125,-1.095
'0:01.822',1.265,-1.175
'0:01.825',1.430,-1.235
'0:01.828',1.630,-1.260
'0:01.831',1.840,-1.275
'0:01.833',2.000,-1.280
'0:01.836',2.065,-1.280
'0:01.839',2.050,-1.290
'0:01.842',1.955,-1.295
'0:01.844',1.775,-1.285
'0:01.847',1.520,-1.265
'0:01.850',1.205,-1.200
'0:01.853',0.905,-1.145
'0:01.856',0.670,-1.115
'0:01.858',0.520,-1.080
'0:01.861',0.445,-1.020
'0:01.864',0.440,-0.940
'0:01.867',0.455,-0.840
'0:01.869',0.450,-0.745
'0:01.872',0.410,-0.640
'0:01.875',0.365,-0.555
'0:01.878',0.315,-0.475
'0:01.881',0.265,-0.400
'0:01.883',0.225,-0.315
'0:01.886',0.195,-0.265
'0:01.889',0.145,-0.225
'0:01.892',0.100,-0.170
'0:01.894',0.065,-0.110
'0:01.897',0.035,-0.045
'0:01.900',-0.020,0.015
'0:01.903',-0.060,0.050
'0:01.906',-0.100,0.085
'0:01.908',-0.150,0.110
'0:01.911',-0.170,0.130
'0:01.914',-0.205,0.195
'0:01.917',-0.215,0.235
'0:01.919',-0.230,0.250
'0:01.922',-0.260,0.260
'0:01.925',-0.310,0.255
'0:01.928',-0.335,0.290
'0:01.931',-0.315,0.315
'0:01.933',-0.300,0.330
'0:01.936',-0.315,0.320
'0:01.939',-0.325,0.330
'0:01.942',-0.340,0.325
'0:01.944',-0.350,0.350
'0:01.947',-0.330,0.380
'0:01.950',-0.330,0.400
'0:01.953',-0.345,0.400
'0:01.956',-0.370,0.395
'0:01.958',-0.385,0.385
'0:01.961',-0.395,0.395
'0:01.964',-0.360,0.440
'0:01.967',-0.340,0.460
'0:01.969',-0.345,0.465
'0:01.972',-0.355,0.465
'0:01.975',-0.385,0.450
'0:01.978',-0.400,0.480
'0:01.981',-0.405,0.490
'0:01.983',-0.380,0.500
'0:01.986',-0.390,0.525
'0:01.989',-0.400,0.525
'0:01.992',-0.410,0.550
'0:01.994',-0.445,0.565
'0:01.997',-0.430,0.585
'0:02.000',-0.420,0.610
'0:02.003',-0.420,0.625
'0:02.006',-0.415,0.640
'0:02.008',-0.435,0.615
'0:02.011',-0.455,0.645
'0:02.014',-0.450,0.675
'0:02.017',-0.455,0.725
'0:02.019',-0.450,0.720
'0:02.022',-0.475,0.740
'0:02.025',-0.495,0.740
'0:02.028',-0.495,0.775
'0:02.031',-0.505,0.805
'0:02.033',-0.495,0.835
'0:02.036',-0.510,0.845
'0:02.039',-0.535,0.860
'0:02.042',-0.550,0.845
'0:02.044',-0.550,0.875
'0:02.047',-0.550,0.890
'0:02.050',-0.550,0.905
'0:02.053',-0.560,0.910
'0:02.056',-0.590,0.900
'0:02.058',-0.620,0.895
'0:02.061',-0.615,0.915
'0:02.064',-0.620,0.940
'0:02.067',-0.620,0.950
'0:02.069',-0.615,0.920
'0:02.072',-0.620,0.900
'0:02.075',-0.635,0.875
'0:02.078',-0.655,0.885
'0:02.081',-0.650,0.865
'0:02.083',-0.615,0.870
'0:02.086',-0.600,0.850
'0:02.089',-0.615,0.805
'0:02.092',-0.620,0.775
'0:02.094',-0.630,0.755
'0:02.097',-0.615,0.745
'0:02.100',-0.595,0.720
'0:02.103',-0.565,0.685
'0:02.106',-0.560,0.645
'0:02.108',-0.540,0.595
'0:02.111',-0.520,0.570
'0:02.114',-0.495,0.540
'0:02.117',-0.470,0.505
'0:02.119',-0.435,0.460
'0:02.122',-0.410,0.410
'0:02.125',-0.390,0.380
'0:02.128',-0.375,0.340
'0:02.131',-0.350,0.330
'0:02.133',-0.320,0.310
'0:02.136',-0.280,0.290
'0:02.139',-0.275,0.230
'0:02.142',-0.270,0.195
'0:02.144',-0.255,0.185
'0:02.147',-0.225,0.190
'0:02.150',-0.190,0.185
'0:02.153',-0.185,0.170
'0:02.156',-0.175,0.140
'0:02.158',-0.195,0.115
'0:02.161',-0.205,0.115
'0:02.164',-0.180,0.115
'0:02.167',-0.170,0.105
'0:02.169',-0.150,0.095
'0:02.172',-0.155,0.080
'0:02.175',-0.160,0.055
'0:02.178',-0.180,0.040
'0:02.181',-0.180,0.065
'0:02.183',-0.155,0.075
'0:02.186',-0.150,0.075
'0:02.189',-0.160,0.055
'0:02.192',-0.160,0.045
'0:02.194',-0.155,0.055
'0:02.197',-0.170,0.060
'0:02.200',-0.175,0.060
'0:02.203',-0.140,0.040
'0:02.206',-0.145,0.030
'0:02.208',-0.155,0.035
'0:02.211',-0.160,0.035
'0:02.214',-0.160,0.065
'0:02.217',-0.145,0.055
'0:02.219',-0.145,0.055
'0:02.222',-0.165,0.020
'0:02.225',-0.170,0.010
'0:02.228',-0.180,0.040
'0:02.231',-0.175,0.045
'0:02.233',-0.155,0.060
'0:02.236',-0.145,0.050
'0:02.239',-0.160,0.040
'0:02.242',-0.180,0.015
'0:02.244',-0.190,0.025
'0:02.247',-0.180,0.060
'0:02.250',-0.165,0.065
'0:02.253',-0.155,0.045
'0:02.256',-0.145,0.035
'0:02.258',-0.170,0.025
'0:02.261',-0.180,0.045
'0:02.264',-0.175,0.065
'0:02.267',-0.165,0.080
'0:02.269',-0.160,0.070
'0:02.272',-0.185,0.050
'0:02.275',-0.195,0.035
'0:02.278',-0.215,0.035
'0:02.281',-0.180,0.065
'0:02.283',-0.165,0.090
'0:02.286',-0.170,0.065
'0:02.289',-0.175,0.055
'0:02.292',-0.180,0.050
'0:02.294',-0.180,0.055
'0:02.297',-0.180,0.060
'0:02.300',-0.160,0.075
'0:02.303',-0.150,0.050
'0:02.306',-0.165,0.035
'0:02.308',-0.190,0.050
'0:02.311',-0.200,0.045
'0:02.314',-0.185,0.075
'0:02.317',-0.170,0.075
'0:02.319',-0.160,0.070
'0:02.322',-0.165,0.060
'0:02.325',-0.190,0.040
'0:02.328',-0.165,0.060
'0:02.331',-0.170,0.070
'0:02.333',-0.155,0.085
'0:02.336',-0.150,0.075
'0:02.339',-0.155,0.055
'0:02.342',-0.165,0.040
'0:02.344',-0.165,0.050
'0:02.347',-0.165,0.060
'0:02.350',-0.155,0.070
'0:02.353',-0.150,0.035
'0:02.356',-0.170,0.035
'0:02.358',-0.190,0.030
'0:02.361',-0.175,0.025
'0:02.364',-0.165,0.055
'0:02.367',-0.145,0.060
'0:02.369',-0.145,0.060
'0:02.372',-0.155,0.040
'0:02.375',-0.175,0.030
'0:02.378',-0.180,0.020
'0:02.381',-0.175,0.040
'0:02.383',-0.145,0.060
'0:02.386',-0.150,0.060
'0:02.389',-0.140,0.045
'0:02.392',-0.180,0.030
'0:02.394',-0.180,0.035
'0:02.397',-0.180,0.040
'0:02.400',-0.160,0.060
'0:02.403',-0.150,0.045
'0:02.406',-0.155,0.035
'0:02.408',-0.165,0.015
'0:02.411',-0.170,0.030
