'Elapsed time','MLII','V1'
'0:01.239',-0.145,0.075
'0:01.242',-0.150,0.095
'0:01.244',-0.150,0.090
'0:01.247',-0.185,0.075
'0:01.250',-0.200,0.060
'0:01.253',-0.200,0.090
'0:01.256',-0.195,0.105
'0:01.258',-0.190,0.085
'0:01.261',-0.190,0.065
'0:01.264',-0.195,0.075
'0:01.267',-0.200,0.100
'0:01.269',-0.195,0.095
'0:01.272',-0.185,0.080
'0:01.275',-0.175,0.080
'0:01.278',-0.175,0.095
'0:01.281',-0.155,0.090
'0:01.283',-0.170,0.060
'0:01.286',-0.170,0.070
'0:01.289',-0.165,0.090
'0:01.292',-0.150,0.105
'0:01.294',-0.160,0.075
'0:01.297',-0.165,0.050
'0:01.300',-0.175,0.075
'0:01.303',-0.170,0.105
'0:01.306',-0.170,0.105
'0:01.308',-0.185,0.085
'0:01.311',-0.215,0.070
'0:01.314',-0.225,0.085
'0:01.317',-0.190,0.090
'0:01.319',-0.125,0.075
'0:01.322',-0.040,0.080
'0:01.325',0.050,0.100
'0:01.328',0.125,0.105
'0:01.331',0.215,0.065
'0:01.333',0.320,0.055
'0:01.336',0.415,0.100
'0:01.339',0.500,0.110
'0:01.342',0.605,0.105
'0:01.344',0.725,0.090
'0:01.347',0.845,0.095
'0:01.350',0.940,0.110
'0:01.353',1.060,0.125
'0:01.356',1.110,0.120
'0:01.358',1.100,0.100
'0:01.361',1.005,0.115
'0:01.364',0.860,0.120
'0:01.367',0.615,0.115
'0:01.369',0.240,0.120
'0:01.372',-0.110,0.150
'0:01.375',-0.335,0.175
'0:01.378',-0.460,0.155
'0:01.381',-0.515,0.135
'0:01.383',-0.540,0.135
'0:01.386',-0.510,0.160
'0:01.389',-0.440,0.170
'0:01.392',-0.385,0.140
'0:01.394',-0.360,0.130
'0:01.397',-0.350,0.125
'0:01.400',-0.335,0.145
'0:01.403',-0.320,0.140
'0:01.406',-0.295,0.130
'0:01.408',-0.300,0.115
'0:01.411',-0.300,0.135
'0:01.414',-0.325,0.120
'0:01.417',-0.335,0.100
'0:01.419',-0.335,0.090
'0:01.422',-0.335,0.115
'0:01.425',-0.325,0.130
'0:01.428',-0.310,0.115
'0:01.431',-0.300,0.080
'0:01.433',-0.280,0.085
'0:01.436',-0.260,0.110
'0:01.439',-0.240,0.120
'0:01.442',-0.245,0.095
'0:01.444',-0.260,0.080
'0:01.447',-0.270,0.085
'0:01.450',-0.280,0.100
'0:01.453',-0.280,0.110
'0:01.456',-0.275,0.085
'0:01.458',-0.270,0.090
'0:01.461',-0.275,0.085
'0:01.464',-0.280,0.095
'0:01.467',-0.255,0.090
'0:01.469',-0.250,0.080
'0:01.472',-0.240,0.075
'0:01.475',-0.235,0.105
'0:01.478',-0.235,0.090
'0:01.481',-0.235,0.070
'0:01.483',-0.240,0.055
'0:01.486',-0.235,0.075
'0:01.489',-0.235,0.105
'0:01.492',-0.230,0.095
'0:01.494',-0.240,0.070
'0:01.497',-0.225,0.055
'0:01.500',-0.230,0.085
'0:01.503',-0.225,0.105
'0:01.506',-0.210,0.110
'0:01.508',-0.195,0.085
'0:01.511',-0.215,0.085
'0:01.514',-0.220,0.095
'0:01.517',-0.240,0.090
'0:01.519',-0.230,0.080
'0:01.522',-0.230,0.080
'0:01.525',-0.215,0.095
'0:01.528',-0.210,0.100
'0:01.531',-0.210,0.080
'0:01.533',-0.220,0.065
'0:01.536',-0.205,0.075
'0:01.539',-0.180,0.090
'0:01.542',-0.185,0.100
'0:01.544',-0.190,0.085
'0:01.547',-0.190,0.050
'0:01.550',-0.195,0.065
'0:01.553',-0.160,0.090
'0:01.556',-0.140,0.120
'0:01.558',-0.130,0.090
'0:01.561',-0.125,0.070
'0:01.564',-0.130,0.070
'0:01.567',-0.140,0.095
'0:01.569',-0.130,0.095
'0:01.572',-0.120,0.090
'0:01.575',-0.125,0.080
'0:01.578',-0.125,0.080
'0:01.581',-0.145,0.095
'0:01.583',-0.125,0.100
'0:01.586',-0.120,0.085
'0:01.589',-0.125,0.085
'0:01.592',-0.115,0.095
'0:01.594',-0.120,0.100
'0:01.597',-0.140,0.090
'0:01.600',-0.150,0.060
'0:01.603',-0.145,0.065
'0:01.606',-0.135,0.095
'0:01.608',-0.110,0.105
'0:01.611',-0.105,0.085
'0:01.614',-0.100,0.055
'0:01.617',-0.085,0.060
'0:01.619',-0.095,0.085
'0:01.622',-0.080,0.095
'0:01.625',-0.065,0.090
'0:01.628',-0.070,0.060
'0:01.631',-0.070,0.065
'0:01.633',-0.075,0.105
'0:01.636',-0.070,0.095
'0:01.639',-0.060,0.085
'0:01.642',-0.055,0.080
'0:01.644',-0.050,0.090
'0:01.647',-0.075,0.100
'0:01.650',-0.065,0.100
'0:01.653',-0.065,0.080
'0:01.656',-0.070,0.100
'0:01.658',-0.080,0.110
'0:01.661',-0.080,0.110
'0:01.664',-0.080,0.070
'0:01.667',-0.080,0.065
'0:01.669',-0.080,0.100
'0:01.672',-0.080,0.110
'0:01.675',-0.075,0.105
'0:01.678',-0.090,0.085
'0:01.681',-0.090,0.070
'0:01.683',-0.085,0.100
'0:01.686',-0.090,0.120
'0:01.689',-0.075,0.110
'0:01.692',-0.075,0.070
'0:01.694',-0.070,0.080
'0:01.697',-0.075,0.100
'0:01.700',-0.090,0.105
'0:01.703',-0.075,0.085
'0:01.706',-0.065,0.090
'0:01.708',-0.070,0.090
'0:01.711',-0.070,0.100
'0:01.714',-0.085,0.100
'0:01.717',-0.090,0.095
'0:01.719',-0.090,0.065
'0:01.722',-0.080,0.090
'0:01.725',-0.100,0.100
'0:01.728',-0.105,0.105
'0:01.731',-0.115,0.075
'0:01.733',-0.120,0.060
'0:01.736',-0.115,0.085
'0:01.739',-0.100,0.120
'0:01.742',-0.105,0.115
'0:01.744',-0.120,0.075
'0:01.747',-0.140,0.065
'0:01.750',-0.140,0.100
'0:01.753',-0.115,0.115
'0:01.756',-0.070,0.105
'0:01.758',-0.075,0.090
'0:01.761',-0.090,0.100
'0:01.764',-0.105,0.100
'0:01.767',-0.115,0.110
'0:01.769',-0.110,0.105
'0:01.772',-0.110,0.110
'0:01.775',-0.130,0.115
'0:01.778',-0.135,0.115
'0:01.781',-0.150,0.090
'0:01.783',-0.130,0.080
'0:01.786',-0.125,0.090
'0:01.789',-0.125,0.120
'0:01.792',-0.140,0.110
'0:01.794',-0.155,0.085
'0:01.797',-0.155,0.075
'0:01.800',-0.155,0.095
'0:01.803',-0.155,0.095
'0:01.806',-0.145,0.100
'0:01.808',-0.130,0.090
'0:01.811',-0.130,0.080
'0:01.814',-0.130,0.090
'0:01.817',-0.120,0.105
'0:01.819',-0.110,0.090
'0:01.822',-0.090,0.085
'0:01.825',-0.070,0.100
'0:01.828',-0.060,0.105
'0:01.831',-0.080,0.085
'0:01.833',-0.075,0.075
'0:01.836',-0.050,0.085
'0:01.839',-0.015,0.120
'0:01.842',0.005,0.115
'0:01.844',0.020,0.100
'0:01.847',0.020,0.080
'0:01.850',0.040,0.090
'0:01.853',0.060,0.095
'0:01.856',0.080,0.100
'0:01.858',0.105,0.085
'0:01.861',0.110,0.070
'0:01.864',0.095,0.065
'0:01.867',0.120,0.065
'0:01.869',0.200,0.065
'0:01.872',0.265,0.045
'0:01.875',0.265,0.040
'0:01.878',0.220,0.045
'0:01.881',0.200,0.015
'0:01.883',0.190,0.005
'0:01.886',0.150,0.010
'0:01.889',0.035,0.040
'0:01.892',-0.225,0.030
'0:01.894',-0.625,0.020
'0:01.897',-1.090,-0.005
'0:01.900',-1.475,0.010
'0:01.903',-1.745,0.025
'0:01.906',-1.895,0.025
'0:01.908',-1.955,0.015
'0:01.911',-1.995,0.010
'0:01.914',-2.010,0.020
'0:01.917',-2.000,0.025
'0:01.919',-1.965,0.030
'0:01.922',-1.905,0.040
'0:01.925',-1.845,0.050
'0:01.928',-1.750,0.065
'0:01.931',-1.605,0.050
'0:01.933',-1.475,0.050
'0:01.936',-1.350,0.075
'0:01.939',-1.275,0.120
'0:01.942',-1.235,0.105
'0:01.944',-1.180,0.090
'0:01.947',-1.105,0.085
'0:01.950',-1.035,0.105
'0:01.953',-0.940,0.110
'0:01.956',-0.830,0.095
'0:01.958',-0.770,0.105
'0:01.961',-0.715,0.105
'0:01.964',-0.665,0.110
'0:01.967',-0.605,0.100
'0:01.969',-0.520,0.100
'0:01.972',-0.465,0.110
'0:01.975',-0.420,0.115
'0:01.978',-0.400,0.100
'0:01.981',-0.390,0.090
'0:01.983',-0.375,0.090
'0:01.986',-0.340,0.115
'0:01.989',-0.305,0.130
'0:01.992',-0.270,0.115
'0:01.994',-0.190,0.115
'0:01.997',-0.125,0.120
'0:02.000',-0.060,0.120
'0:02.003',-0.005,0.125
'0:02.006',0.050,0.125
'0:02.008',0.110,0.145
'0:02.011',0.150,0.155
'0:02.014',0.185,0.145
'0:02.017',0.210,0.135
'0:02.019',0.230,0.155
'0:02.022',0.260,0.170
'0:02.025',0.285,0.165
'0:02.028',0.325,0.145
'0:02.031',0.330,0.140
'0:02.033',0.325,0.150
'0:02.036',0.350,0.175
'0:02.039',0.390,0.175
'0:02.042',0.430,0.170
'0:02.044',0.470,0.170
'0:02.047',0.465,0.170
'0:02.050',0.485,0.145
'0:02.053',0.505,0.150
'0:02.056',0.520,0.165
'0:02.058',0.540,0.175
'0:02.061',0.560,0.150
'0:02.064',0.585,0.140
'0:02.067',0.600,0.160
'0:02.069',0.620,0.160
'0:02.072',0.645,0.160
'0:02.075',0.655,0.150
'0:02.078',0.675,0.165
'0:02.081',0.680,0.170
'0:02.083',0.695,0.160
'0:02.086',0.715,0.175
'0:02.089',0.755,0.190
'0:02.092',0.785,0.195
'0:02.094',0.805,0.175
'0:02.097',0.795,0.155
'0:02.100',0.805,0.170
'0:02.103',0.820,0.195
'0:02.106',0.840,0.195
'0:02.108',0.865,0.180
'0:02.111',0.855,0.170
'0:02.114',0.850,0.170
'0:02.117',0.835,0.170
'0:02.119',0.830,0.165
'0:02.122',0.835,0.190
'0:02.125',0.825,0.190
'0:02.128',0.800,0.180
'0:02.131',0.790,0.160
'0:02.133',0.770,0.170
'0:02.136',0.780,0.185
'0:02.139',0.770,0.185
'0:02.142',0.755,0.160
'0:02.144',0.715,0.165
'0:02.147',0.680,0.165
'0:02.150',0.665,0.180
'0:02.153',0.640,0.185
'0:02.156',0.615,0.190
'0:02.158',0.605,0.190
'0:02.161',0.585,0.180
'0:02.164',0.560,0.155
'0:02.167',0.530,0.165
'0:02.169',0.495,0.195
'0:02.172',0.460,0.200
'0:02.175',0.435,0.190
'0:02.178',0.400,0.180
'0:02.181',0.360,0.165
'0:02.183',0.325,0.175
'0:02.186',0.290,0.170
'0:02.189',0.275,0.170
'0:02.192',0.245,0.185
'0:02.194',0.205,0.180
'0:02.197',0.185,0.160
'0:02.200',0.185,0.170
'0:02.203',0.175,0.180
'0:02.206',0.165,0.185
'0:02.208',0.155,0.175
'0:02.211',0.140,0.165
'0:02.214',0.130,0.160
'0:02.217',0.110,0.175
'0:02.219',0.095,0.160
'0:02.222',0.075,0.175
'0:02.225',0.055,0.185
'0:02.228',0.035,0.155
'0:02.231',0.015,0.125
'0:02.233',-0.005,0.135
'0:02.236',0.010,0.165
'0:02.239',0.015,0.175
'0:02.242',0.000,0.155
'0:02.244',-0.020,0.155
'0:02.247',-0.040,0.155
'0:02.250',-0.055,0.145
'0:02.253',-0.035,0.125
'0:02.256',-0.005,0.140
'0:02.258',0.005,0.165
'0:02.261',-0.005,0.150
'0:02.264',-0.025,0.130
'0:02.267',-0.020,0.145
'0:02.269',-0.010,0.150
'0:02.272',-0.015,0.150
'0:02.275',-0.020,0.135
'0:02.278',-0.030,0.130
'0:02.281',-0.045,0.145
'0:02.283',-0.060,0.140
'0:02.286',-0.065,0.125
'0:02.289',-0.060,0.140
'0:02.292',-0.050,0.150
'0:02.294',-0.060,0.125
'0:02.297',-0.085,0.100
'0:02.300',-0.090,0.125
'0:02.303',-0.110,0.145
'0:02.306',-0.105,0.145
'0:02.308',-0.095,0.140
'0:02.311',-0.085,0.140
'0:02.314',-0.075,0.130
'0:02.317',-0.080,0.120
'0:02.319',-0.095,0.120
'0:02.322',-0.095,0.150
'0:02.325',-0.090,0.160
'0:02.328',-0.095,0.135
'0:02.331',-0.115,0.120
'0:02.333',-0.115,0.150
'0:02.336',-0.120,0.140
'0:02.339',-0.110,0.130
'0:02.342',-0.095,0.125
'0:02.344',-0.105,0.145
'0:02.347',-0.110,0.135
'0:02.350',-0.125,0.130
'0:02.353',-0.115,0.130
'0:02.356',-0.090,0.160
'0:02.358',-0.095,0.155
'0:02.361',-0.110,0.135
'0:02.364',-0.125,0.115
'0:02.367',-0.135,0.150
'0:02.369',-0.130,0.150
'0:02.372',-0.125,0.145
'0:02.375',-0.125,0.135
'0:02.378',-0.135,0.155
'0:02.381',-0.145,0.130
'0:02.383',-0.155,0.115
'0:02.386',-0.145,0.120
'0:02.389',-0.130,0.150
'0:02.392',-0.135,0.160
'0:02.394',-0.140,0.135
'0:02.397',-0.155,0.125
'0:02.400',-0.155,0.140
'0:02.403',-0.135,0.140
'0:02.406',-0.125,0.140
'0:02.408',-0.130,0.130
'0:02.411',-0.135,0.145
'0:02.414',-0.145,0.140
'0:02.417',-0.165,0.135
'0:02.419',-0.190,0.140
'0:02.422',-0.175,0.160
'0:02.425',-0.150,0.155
'0:02.428',-0.135,0.135
'0:02.431',-0.125,0.115
'0:02.433',-0.145,0.145
'0:02.436',-0.110,0.160
'0:02.439',-0.090,0.160
'0:02.442',-0.070,0.145
'0:02.444',-0.075,0.155
'0:02.447',-0.090,0.145
'0:02.450',-0.135,0.135
'0:02.453',-0.150,0.130
