'Elapsed time','MLII','V1'
'0:00.958',-0.980,-0.640
'0:00.961',-0.945,-0.625
'0:00.964',-0.925,-0.615
'0:00.967',-0.875,-0.595
'0:00.969',-0.855,-0.605
'0:00.972',-0.830,-0.615
'0:00.975',-0.810,-0.600
'0:00.978',-0.770,-0.610
'0:00.981',-0.750,-0.625
'0:00.983',-0.730,-0.630
'0:00.986',-0.755,-0.620
'0:00.989',-0.700,-0.620
'0:00.992',-0.705,-0.590
'0:00.994',-0.685,-0.575
'0:00.997',-0.660,-0.565
'0:01.000',-0.635,-0.575
'0:01.003',-0.610,-0.595
'0:01.006',-0.600,-0.600
'0:01.008',-0.600,-0.620
'0:01.011',-0.600,-0.615
'0:01.014',-0.600,-0.620
'0:01.017',-0.605,-0.605
'0:01.019',-0.620,-0.595
'0:01.022',-0.615,-0.585
'0:01.025',-0.640,-0.585
'0:01.028',-0.640,-0.600
'0:01.031',-0.650,-0.625
'0:01.033',-0.665,-0.610
'0:01.036',-0.700,-0.620
'0:01.039',-0.750,-0.625
'0:01.042',-0.770,-0.630
'0:01.044',-0.830,-0.655
'0:01.047',-0.885,-0.675
'0:01.050',-0.925,-0.690
'0:01.053',-0.975,-0.680
'0:01.056',-0.995,-0.675
'0:01.058',-1.010,-0.675
'0:01.061',-1.055,-0.675
'0:01.064',-1.065,-0.680
'0:01.067',-1.070,-0.690
'0:01.069',-1.080,-0.690
'0:01.072',-1.115,-0.695
'0:01.075',-1.130,-0.705
'0:01.078',-1.155,-0.715
'0:01.081',-1.180,-0.725
'0:01.083',-1.210,-0.715
'0:01.086',-1.235,-0.750
'0:01.089',-1.240,-0.735
'0:01.092',-1.230,-0.745
'0:01.094',-1.225,-0.765
'0:01.097',-1.220,-0.745
'0:01.100',-1.215,-0.735
'0:01.103',-1.220,-0.735
'0:01.106',-1.210,-0.745
'0:01.108',-1.230,-0.745
'0:01.111',-1.235,-0.740
'0:01.114',-1.245,-0.745
'0:01.117',-1.250,-0.740
'0:01.119',-1.250,-0.730
'0:01.122',-1.255,-0.725
'0:01.125',-1.250,-0.715
'0:01.128',-1.240,-0.720
'0:01.131',-1.230,-0.720
'0:01.133',-1.215,-0.720
'0:01.136',-1.200,-0.715
'0:01.139',-1.205,-0.745
'0:01.142',-1.200,-0.765
'0:01.144',-1.215,-0.770
'0:01.147',-1.220,-0.755
'0:01.150',-1.190,-0.750
'0:01.153',-1.200,-0.730
'0:01.156',-1.190,-0.720
'0:01.158',-1.185,-0.720
'0:01.161',-1.165,-0.690
'0:01.164',-1.150,-0.670
'0:01.167',-1.150,-0.690
'0:01.169',-1.140,-0.705
'0:01.172',-1.145,-0.700
'0:01.175',-1.145,-0.725
'0:01.178',-1.155,-0.745
'0:01.181',-1.165,-0.755
'0:01.183',-1.155,-0.780
'0:01.186',-1.150,-0.770
'0:01.189',-1.150,-0.775
'0:01.192',-1.150,-0.760
'0:01.194',-1.160,-0.755
'0:01.197',-1.160,-0.740
'0:01.200',-1.155,-0.715
'0:01.203',-1.145,-0.715
'0:01.206',-1.140,-0.730
'0:01.208',-1.120,-0.725
'0:01.211',-1.135,-0.725
'0:01.214',-1.135,-0.725
'0:01.217',-1.135,-0.725
'0:01.219',-1.165,-0.735
'0:01.222',-1.160,-0.720
'0:01.225',-1.150,-0.715
'0:01.228',-1.145,-0.705
'0:01.231',-1.145,-0.695
'0:01.233',-1.135,-0.680
'0:01.236',-1.140,-0.680
'0:01.239',-1.175,-0.680
'0:01.242',-1.170,-0.705
'0:01.244',-1.185,-0.725
'0:01.247',-1.195,-0.765
'0:01.250',-1.190,-0.780
'0:01.253',-1.190,-0.790
'0:01.256',-1.210,-0.775
'0:01.258',-1.205,-0.760
'0:01.261',-1.180,-0.750
'0:01.264',-1.175,-0.750
'0:01.267',-1.160,-0.745
'0:01.269',-1.170,-0.750
'0:01.272',-1.175,-0.730
'0:01.275',-1.185,-0.730
'0:01.278',-1.175,-0.720
'0:01.281',-1.185,-0.755
'0:01.283',-1.195,-0.785
'0:01.286',-1.200,-0.800
'0:01.289',-1.200,-0.820
'0:01.292',-1.205,-0.820
'0:01.294',-1.210,-0.785
'0:01.297',-1.210,-0.755
'0:01.300',-1.175,-0.735
'0:01.303',-1.175,-0.710
'0:01.306',-1.165,-0.695
'0:01.308',-1.150,-0.720
'0:01.311',-1.165,-0.730
'0:01.314',-1.190,-0.745
'0:01.317',-1.205,-0.765
'0:01.319',-1.235,-0.790
'0:01.322',-1.240,-0.785
'0:01.325',-1.220,-0.770
'0:01.328',-1.205,-0.760
'0:01.331',-1.200,-0.750
'0:01.333',-1.190,-0.735
'0:01.336',-1.205,-0.730
'0:01.339',-1.195,-0.740
'0:01.342',-1.200,-0.745
'0:01.344',-1.225,-0.765
'0:01.347',-1.205,-0.765
'0:01.350',-1.215,-0.760
'0:01.353',-1.210,-0.730
'0:01.356',-1.205,-0.705
'0:01.358',-1.200,-0.670
'0:01.361',-1.160,-0.675
'0:01.364',-1.140,-0.680
'0:01.367',-1.125,-0.710
'0:01.369',-1.120,-0.710
'0:01.372',-1.115,-0.720
'0:01.375',-1.105,-0.715
'0:01.378',-1.090,-0.695
'0:01.381',-1.090,-0.695
'0:01.383',-1.105,-0.685
'0:01.386',-1.105,-0.695
'0:01.389',-1.110,-0.695
'0:01.392',-1.115,-0.700
'0:01.394',-1.095,-0.715
'0:01.397',-1.090,-0.715
'0:01.400',-1.075,-0.705
'0:01.403',-1.050,-0.715
'0:01.406',-1.050,-0.730
'0:01.408',-1.015,-0.740
'0:01.411',-0.995,-0.755
'0:01.414',-0.985,-0.765
'0:01.417',-0.970,-0.775
'0:01.419',-0.965,-0.770
'0:01.422',-0.990,-0.765
'0:01.425',-1.005,-0.740
'0:01.428',-1.015,-0.720
'0:01.431',-0.995,-0.715
'0:01.433',-0.995,-0.705
'0:01.436',-0.985,-0.705
'0:01.439',-0.990,-0.730
'0:01.442',-1.005,-0.730
'0:01.444',-1.035,-0.745
'0:01.447',-1.065,-0.745
'0:01.450',-1.075,-0.750
'0:01.453',-1.110,-0.745
'0:01.456',-1.145,-0.740
'0:01.458',-1.155,-0.735
'0:01.461',-1.185,-0.725
'0:01.464',-1.180,-0.740
'0:01.467',-1.185,-0.735
'0:01.469',-1.200,-0.760
'0:01.472',-1.210,-0.750
'0:01.475',-1.210,-0.750
'0:01.478',-1.220,-0.755
'0:01.481',-1.205,-0.755
'0:01.483',-1.210,-0.755
'0:01.486',-1.205,-0.750
'0:01.489',-1.205,-0.740
'0:01.492',-1.200,-0.740
'0:01.494',-1.200,-0.715
'0:01.497',-1.200,-0.720
'0:01.500',-1.185,-0.705
'0:01.503',-1.175,-0.720
'0:01.506',-1.175,-0.740
'0:01.508',-1.170,-0.740
'0:01.511',-1.205,-0.750
'0:01.514',-1.230,-0.770
'0:01.517',-1.215,-0.800
'0:01.519',-1.205,-0.825
'0:01.522',-1.190,-0.825
'0:01.525',-1.135,-0.890
'0:01.528',-1.020,-0.940
'0:01.531',-0.870,-1.015
'0:01.533',-0.660,-1.090
'0:01.536',-0.360,-1.185
'0:01.539',-0.020,-1.255
'0:01.542',0.350,-1.340
'0:01.544',0.740,-1.420
'0:01.547',1.130,-1.510
'0:01.550',1.520,-1.545
'0:01.553',1.875,-1.560
'0:01.556',2.135,-1.510
'0:01.558',2.315,-1.420
'0:01.561',2.375,-1.285
'0:01.564',2.320,-1.170
'0:01.567',2.070,-1.030
'0:01.569',1.565,-0.950
'0:01.572',0.925,-0.915
'0:01.575',0.285,-0.915
'0:01.578',-0.355,-0.905
'0:01.581',-0.995,-0.885
'0:01.583',-1.635,-0.855
'0:01.586',-1.670,-0.800
'0:01.589',-1.400,-0.765
'0:01.592',-1.105,-0.725
'0:01.594',-0.880,-0.720
'0:01.597',-0.800,-0.690
'0:01.600',-0.840,-0.710
'0:01.603',-0.915,-0.725
'0:01.606',-1.020,-0.745
'0:01.608',-1.105,-0.750
'0:01.611',-1.160,-0.765
'0:01.614',-1.160,-0.755
'0:01.617',-1.165,-0.730
'0:01.619',-1.145,-0.720
'0:01.622',-1.150,-0.705
'0:01.625',-1.135,-0.675
'0:01.628',-1.140,-0.660
'0:01.631',-1.145,-0.660
'0:01.633',-1.135,-0.675
'0:01.636',-1.125,-0.665
'0:01.639',-1.135,-0.680
'0:01.642',-1.120,-0.685
'0:01.644',-1.105,-0.705
'0:01.647',-1.100,-0.705
'0:01.650',-1.100,-0.690
'0:01.653',-1.120,-0.710
'0:01.656',-1.115,-0.700
'0:01.658',-1.100,-0.705
'0:01.661',-1.085,-0.700
'0:01.664',-1.065,-0.675
'0:01.667',-1.060,-0.665
'0:01.669',-1.040,-0.655
'0:01.672',-1.040,-0.655
'0:01.675',-1.040,-0.640
'0:01.678',-1.040,-0.665
'0:01.681',-1.030,-0.680
'0:01.683',-1.040,-0.690
'0:01.686',-1.040,-0.700
'0:01.689',-1.025,-0.705
'0:01.692',-1.020,-0.675
'0:01.694',-1.005,-0.670
'0:01.697',-1.000,-0.640
'0:01.700',-0.975,-0.635
'0:01.703',-0.950,-0.640
'0:01.706',-0.955,-0.640
'0:01.708',-0.930,-0.670
'0:01.711',-0.920,-0.680
'0:01.714',-0.915,-0.675
'0:01.717',-0.895,-0.670
'0:01.719',-0.875,-0.655
'0:01.722',-0.860,-0.650
'0:01.725',-0.855,-0.620
'0:01.728',-0.840,-0.605
'0:01.731',-0.825,-0.615
'0:01.733',-0.790,-0.610
'0:01.736',-0.770,-0.610
'0:01.739',-0.720,-0.610
'0:01.742',-0.700,-0.615
'0:01.744',-0.660,-0.625
'0:01.747',-0.660,-0.620
'0:01.750',-0.660,-0.630
'0:01.753',-0.645,-0.640
'0:01.756',-0.630,-0.645
'0:01.758',-0.605,-0.620
'0:01.761',-0.565,-0.595
'0:01.764',-0.515,-0.595
'0:01.767',-0.475,-0.560
'0:01.769',-0.415,-0.560
'0:01.772',-0.380,-0.560
'0:01.775',-0.355,-0.555
'0:01.778',-0.335,-0.565
'0:01.781',-0.330,-0.590
'0:01.783',-0.325,-0.575
'0:01.786',-0.295,-0.570
'0:01.789',-0.275,-0.560
'0:01.792',-0.250,-0.535
'0:01.794',-0.230,-0.530
'0:01.797',-0.210,-0.525
'0:01.800',-0.205,-0.550
'0:01.803',-0.190,-0.555
'0:01.806',-0.210,-0.575
'0:01.808',-0.185,-0.585
'0:01.811',-0.225,-0.580
'0:01.814',-0.225,-0.585
'0:01.817',-0.250,-0.590
'0:01.819',-0.280,-0.590
'0:01.822',-0.305,-0.615
'0:01.825',-0.350,-0.605
'0:01.828',-0.380,-0.630
'0:01.831',-0.435,-0.630
'0:01.833',-0.485,-0.640
'0:01.836',-0.535,-0.630
'0:01.839',-0.615,-0.640
'0:01.842',-0.680,-0.665
'0:01.844',-0.750,-0.685
'0:01.847',-0.815,-0.715
'0:01.850',-0.885,-0.740
'0:01.853',-0.930,-0.760
'0:01.856',-0.975,-0.740
'0:01.858',-0.990,-0.730
'0:01.861',-0.995,-0.710
'0:01.864',-1.020,-0.680
'0:01.867',-1.020,-0.675
'0:01.869',-1.020,-0.675
'0:01.872',-1.040,-0.700
'0:01.875',-1.050,-0.710
'0:01.878',-1.065,-0.740
'0:01.881',-1.090,-0.735
'0:01.883',-1.105,-0.745
'0:01.886',-1.125,-0.730
'0:01.889',-1.125,-0.730
'0:01.892',-1.140,-0.715
'0:01.894',-1.140,-0.710
'0:01.897',-1.135,-0.695
'0:01.900',-1.130,-0.665
'0:01.903',-1.110,-0.670
'0:01.906',-1.110,-0.700
'0:01.908',-1.110,-0.715
'0:01.911',-1.120,-0.745
'0:01.914',-1.145,-0.765
'0:01.917',-1.135,-0.770
'0:01.919',-1.135,-0.745
'0:01.922',-1.145,-0.720
'0:01.925',-1.130,-0.720
'0:01.928',-1.130,-0.685
'0:01.931',-1.115,-0.675
'0:01.933',-1.110,-0.670
'0:01.936',-1.100,-0.670
'0:01.939',-1.095,-0.700
'0:01.942',-1.110,-0.695
'0:01.944',-1.110,-0.710
'0:01.947',-1.110,-0.720
'0:01.950',-1.105,-0.740
'0:01.953',-1.095,-0.725
'0:01.956',-1.105,-0.730
'0:01.958',-1.110,-0.730
'0:01.961',-1.095,-0.710
'0:01.964',-1.085,-0.710
'0:01.967',-1.080,-0.690
'0:01.969',-1.065,-0.690
'0:01.972',-1.060,-0.690
'0:01.975',-1.080,-0.685
'0:01.978',-1.075,-0.690
'0:01.981',-1.090,-0.700
'0:01.983',-1.095,-0.705
'0:01.986',-1.110,-0.695
'0:01.989',-1.115,-0.710
'0:01.992',-1.105,-0.700
'0:01.994',-1.115,-0.700
'0:01.997',-1.125,-0.690
'0:02.000',-1.105,-0.675
'0:02.003',-1.095,-0.670
'0:02.006',-1.075,-0.700
'0:02.008',-1.110,-0.705
'0:02.011',-1.105,-0.720
'0:02.014',-1.115,-0.705
'0:02.017',-1.135,-0.725
'0:02.019',-1.155,-0.720
'0:02.022',-1.160,-0.700
'0:02.025',-1.155,-0.700
'0:02.028',-1.150,-0.705
'0:02.031',-1.145,-0.705
'0:02.033',-1.140,-0.705
'0:02.036',-1.120,-0.715
'0:02.039',-1.135,-0.710
'0:02.042',-1.140,-0.695
'0:02.044',-1.140,-0.720
'0:02.047',-1.160,-0.720
'0:02.050',-1.180,-0.730
'0:02.053',-1.180,-0.720
'0:02.056',-1.175,-0.720
'0:02.058',-1.185,-0.715
'0:02.061',-1.185,-0.705
'0:02.064',-1.185,-0.690
'0:02.067',-1.180,-0.685
'0:02.069',-1.175,-0.680
'0:02.072',-1.190,-0.670
'0:02.075',-1.185,-0.685
'0:02.078',-1.190,-0.690
'0:02.081',-1.185,-0.695
'0:02.083',-1.195,-0.730
'0:02.086',-1.195,-0.730
'0:02.089',-1.200,-0.725
'0:02.092',-1.195,-0.730
'0:02.094',-1.200,-0.725
'0:02.097',-1.190,-0.710
'0:02.100',-1.190,-0.695
'0:02.103',-1.190,-0.690
'0:02.106',-1.200,-0.695
'0:02.108',-1.205,-0.685
'0:02.111',-1.210,-0.695
'0:02.114',-1.210,-0.720
'0:02.117',-1.220,-0.735
'0:02.119',-1.230,-0.715
'0:02.122',-1.235,-0.720
'0:02.125',-1.225,-0.705
'0:02.128',-1.210,-0.675
'0:02.131',-1.195,-0.660
'0:02.133',-1.175,-0.645
'0:02.136',-1.135,-0.620
'0:02.139',-1.125,-0.605
'0:02.142',-1.105,-0.605
'0:02.144',-1.095,-0.605
'0:02.147',-1.115,-0.615
'0:02.150',-1.120,-0.645
'0:02.153',-1.115,-0.655
'0:02.156',-1.130,-0.660
'0:02.158',-1.110,-0.665
'0:02.161',-1.110,-0.665
'0:02.164',-1.100,-0.665
'0:02.167',-1.080,-0.630
'0:02.169',-1.065,-0.645
'0:02.172',-1.040,-0.650
'0:02.175',-1.030,-0.665
'0:02.178',-1.005,-0.690
'0:02.181',-1.010,-0.710
'0:02.183',-1.000,-0.715
'0:02.186',-1.015,-0.710
'0:02.189',-1.010,-0.700
'0:02.192',-1.000,-0.685
'0:02.194',-1.005,-0.690
'0:02.197',-1.000,-0.655
'0:02.200',-1.010,-0.655
'0:02.203',-1.010,-0.660
'0:02.206',-1.030,-0.680
'0:02.208',-1.070,-0.695
'0:02.211',-1.085,-0.710
'0:02.214',-1.090,-0.700
'0:02.217',-1.110,-0.690
'0:02.219',-1.105,-0.690
'0:02.222',-1.125,-0.680
'0:02.225',-1.160,-0.680
'0:02.228',-1.180,-0.685
'0:02.231',-1.195,-0.675
'0:02.233',-1.225,-0.685
'0:02.236',-1.230,-0.680
'0:02.239',-1.230,-0.690
'0:02.242',-1.250,-0.710
'0:02.244',-1.265,-0.725
'0:02.247',-1.275,-0.735
'0:02.250',-1.275,-0.730
'0:02.253',-1.270,-0.725
'0:02.256',-1.285,-0.695
'0:02.258',-1.290,-0.680
'0:02.261',-1.265,-0.675
'0:02.264',-1.265,-0.655
'0:02.267',-1.240,-0.650
'0:02.269',-1.225,-0.655
'0:02.272',-1.225,-0.675
'0:02.275',-1.210,-0.680
'0:02.278',-1.215,-0.675
'0:02.281',-1.225,-0.670
